,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
313,313,20,5,4,14,20,9,13,24,20,17,2,1,8,16,22,12,2,7,22,6
314,314,11,21,7,21,1,13,16,10,19,16,23,16,3,21,14,21,23,14,13,15
315,315,18,20,18,10,15,14,18,13,21,6,9,12,11,19,5,23,6,16,7,6
316,316,4,16,10,3,3,15,2,21,6,12,22,14,1,1,6,4,21,8,3,11
317,317,21,18,8,11,18,22,1,3,2,5,4,12,22,19,15,14,12,4,22,9
318,318,3,22,9,5,21,23,24,8,1,14,6,14,1,14,4,15,3,4,7,16
319,319,19,22,12,11,17,14,19,9,20,9,24,18,2,18,15,7,7,19,17,14
320,320,9,3,9,18,17,15,1,5,19,10,14,4,17,11,5,12,13,8,1,16
321,321,4,10,8,9,1,7,16,11,11,10,5,9,8,10,17,20,1,3,24,20
322,322,4,9,19,20,15,2,13,10,6,14,14,17,15,3,22,6,12,1,16,9
323,323,21,10,4,6,1,22,14,23,10,8,11,18,22,10,20,12,8,6,11,9
324,324,16,15,6,4,12,13,11,8,24,7,11,8,2,24,15,15,2,13,12,18
325,325,22,23,7,2,16,3,23,16,14,14,1,8,6,1,13,19,7,15,17,24
326,326,20,21,15,16,11,4,21,6,5,10,1,23,23,24,2,11,13,18,13,17
327,327,4,7,11,1,16,21,16,11,11,20,14,13,3,2,6,7,18,4,2,11
328,328,20,21,21,17,1,20,21,4,7,21,19,14,5,1,15,13,22,13,6,17
329,329,11,11,14,24,8,24,18,12,5,3,2,20,21,19,8,20,23,23,16,19
330,330,5,14,14,10,9,18,4,2,1,18,6,24,19,12,1,16,9,4,15,22
331,331,6,15,11,12,3,12,19,5,4,12,13,2,11,23,8,11,3,17,6,1
332,332,8,8,8,8,7,20,2,3,18,21,10,16,11,18,19,21,12,1,5,4
333,333,1,20,1,8,17,2,20,16,2,10,1,20,24,16,1,16,20,20,8,6
334,334,14,5,5,22,1,15,17,14,23,22,22,8,21,3,24,19,5,21,1,22
335,335,23,5,13,14,6,15,20,14,9,6,4,11,3,8,5,23,1,17,5,12
336,336,7,6,5,22,11,2,3,3,23,6,23,15,7,15,4,9,6,6,23,18
337,337,22,7,4,4,8,21,6,20,3,13,7,2,7,16,9,12,9,14,9,8
338,338,24,21,14,22,19,14,8,10,1,21,3,23,4,12,5,15,16,15,3,6
339,339,10,12,14,21,11,14,6,10,9,20,2,24,3,18,7,12,18,5,13,17
340,340,11,1,21,1,6,7,22,13,2,24,6,23,12,22,14,6,15,1,24,14
341,341,14,14,6,15,3,15,15,7,24,10,23,1,9,5,12,19,2,18,18,2
342,342,10,18,24,22,22,19,18,7,7,22,10,3,17,5,19,9,23,15,22,22
343,343,11,8,24,21,8,8,15,3,11,14,7,20,15,8,6,21,14,23,16,19
344,344,24,18,10,21,18,22,8,11,4,4,9,18,16,2,14,2,8,21,9,11
345,345,14,20,5,17,5,7,20,12,20,16,5,24,4,11,4,13,5,5,19,21
346,346,19,21,19,9,13,19,6,16,12,20,17,4,20,2,16,12,17,19,5,15
347,347,6,1,19,12,18,24,18,11,20,8,9,21,19,10,15,14,2,23,20,24
348,348,2,12,3,17,15,1,16,3,8,12,15,14,23,20,5,5,17,22,20,7
349,349,17,21,19,9,20,5,10,12,9,19,22,15,4,4,22,13,7,16,8,14
350,350,5,14,9,9,10,13,6,6,21,2,3,20,24,23,8,15,18,6,7,10
351,351,19,9,24,23,22,2,4,11,10,21,23,20,17,8,24,15,4,14,14,17
352,352,22,8,9,8,3,12,16,1,16,11,12,5,16,20,2,12,1,24,7,2
353,353,18,13,1,10,2,3,15,24,24,17,21,22,4,20,5,15,7,4,21,7
354,354,23,21,11,11,3,21,1,16,10,21,2,17,9,16,11,2,11,22,4,1
355,355,12,13,3,14,11,22,5,2,10,4,5,14,2,24,23,24,14,11,3,22
356,356,21,20,16,16,12,3,14,7,15,18,12,20,3,6,16,16,3,17,11,5
357,357,12,4,10,18,2,11,10,8,5,3,13,9,14,9,23,13,22,14,18,19
358,358,10,4,13,5,4,8,10,23,23,1,5,10,15,10,4,19,3,19,4,19
359,359,21,3,24,19,24,19,20,20,19,24,14,9,6,11,22,2,11,2,22,13
360,360,24,22,12,17,10,5,12,18,22,19,16,13,1,9,18,22,16,21,4,1
361,361,13,3,14,7,20,5,12,13,2,11,22,24,13,16,4,10,24,10,18,11
362,362,19,16,6,23,18,19,22,14,12,20,9,21,1,18,16,1,24,19,21,10
363,363,18,19,15,9,19,15,18,19,19,20,6,1,16,6,5,20,17,5,24,17
364,364,3,12,17,6,23,24,21,5,22,10,3,1,13,16,6,6,1,20,7,8
365,365,1,17,11,15,6,2,10,17,3,5,6,24,13,7,5,22,13,11,21,23
366,366,21,23,13,15,20,17,22,2,18,21,18,8,13,24,2,16,10,16,13,6
367,367,12,23,20,22,21,5,4,19,24,5,9,21,24,22,19,23,18,6,12,7
368,368,15,8,12,12,6,20,18,3,23,1,20,10,19,21,23,12,13,23,20,5
369,369,13,6,3,15,21,16,4,13,2,23,15,19,13,4,22,8,17,2,9,24
370,370,22,17,20,12,24,11,23,14,3,1,10,24,4,15,14,17,8,16,19,24
371,371,11,20,12,22,13,17,7,10,4,22,23,2,2,5,13,13,18,5,24,18
372,372,19,20,3,18,2,10,13,17,22,14,3,15,22,6,11,19,5,4,10,22
373,373,17,20,21,5,4,24,9,3,18,13,7,20,9,10,3,22,9,23,7,8
374,374,17,23,8,15,3,3,10,3,2,15,5,23,1,1,5,7,12,7,22,20
375,375,19,24,9,6,4,12,21,16,7,2,11,17,16,3,1,7,17,14,9,3
376,376,12,20,18,2,6,21,17,4,8,14,15,22,20,1,2,22,18,14,4,21
377,377,8,20,7,4,18,3,3,4,2,10,10,17,23,17,6,3,16,6,1,22
378,378,19,12,24,15,22,22,13,17,22,17,22,13,21,9,20,16,5,16,17,12
379,379,4,5,9,5,22,4,4,9,21,15,22,21,9,11,7,10,5,20,13,22
380,380,15,2,22,16,8,10,6,22,24,2,2,20,17,15,13,16,13,21,20,15
381,381,7,12,9,15,22,9,12,4,21,10,14,22,11,19,9,18,5,7,2,21
382,382,19,16,19,12,11,21,20,14,11,4,24,20,12,4,16,8,12,12,3,19
383,383,3,1,22,12,4,18,3,16,11,12,5,12,10,15,13,19,14,8,6,2
384,384,11,6,22,2,20,7,14,3,4,6,21,14,17,19,24,2,2,22,2,17
385,385,24,19,2,15,3,4,7,2,15,23,13,9,23,2,16,13,23,11,4,12
386,386,12,22,21,11,11,22,2,18,9,4,9,13,2,21,5,22,5,16,19,23
387,387,2,23,13,22,5,6,14,18,7,12,5,14,12,4,14,24,24,2,10,15
388,388,16,8,16,4,20,3,7,7,16,21,22,10,15,8,15,3,10,4,17,24
389,389,17,8,11,14,23,6,2,21,14,4,1,8,20,6,22,12,18,14,10,9
390,390,4,18,20,19,6,5,9,12,14,18,23,2,17,17,1,13,2,8,21,9
391,391,1,8,8,10,6,15,4,10,4,7,22,9,13,7,11,9,10,5,5,16
392,392,3,20,15,23,7,1,5,12,9,22,17,12,14,4,15,20,5,21,16,17
393,393,19,15,24,10,2,8,9,3,2,7,3,24,6,7,12,19,21,1,21,14
394,394,9,10,8,10,14,5,12,17,10,19,17,14,13,13,20,15,18,2,16,17
395,395,14,6,21,2,23,20,2,3,23,14,19,19,3,14,16,11,2,2,24,11
396,396,5,11,8,5,1,19,24,17,17,5,3,8,19,24,3,14,6,2,8,13
397,397,5,4,24,8,19,20,11,15,9,3,1,7,21,3,17,19,24,6,4,18
398,398,11,2,5,11,4,20,9,23,5,14,5,23,10,19,19,13,6,17,16,10
399,399,9,10,15,19,7,2,10,22,2,22,24,14,8,16,13,13,3,6,5,19
400,400,1,11,13,22,4,15,2,16,12,24,4,22,21,18,2,2,17,16,24,22
401,401,21,18,17,16,15,18,6,4,1,7,16,12,2,14,20,16,3,18,12,17
402,402,8,11,16,9,20,23,14,18,6,23,9,6,24,18,7,5,12,12,16,5
403,403,16,1,5,17,21,12,21,14,18,4,11,21,7,13,2,11,20,13,23,4
404,404,7,20,7,1,21,21,5,4,3,16,11,4,6,12,9,1,2,20,10,15
405,405,5,20,6,18,3,10,9,14,13,10,6,20,17,24,17,11,11,18,11,13
406,406,6,24,9,20,3,22,9,20,4,6,11,3,15,15,2,4,21,5,22,11
407,407,4,3,24,4,14,17,21,9,24,9,16,4,10,22,11,3,7,14,3,16
408,408,8,21,18,16,3,18,5,16,6,19,5,20,20,12,20,4,14,14,20,24
409,409,24,20,16,2,5,12,12,15,5,20,19,13,15,11,5,18,10,22,14,23
410,410,15,22,11,23,16,21,20,10,13,14,24,17,8,7,15,12,11,13,23,18
411,411,11,8,20,14,5,7,5,16,4,21,20,15,13,12,6,13,5,12,12,24
412,412,20,21,4,15,12,15,20,13,21,23,16,17,17,4,8,19,19,13,17,18
413,413,4,16,22,13,6,6,6,7,15,15,10,16,15,10,24,12,16,11,23,17
414,414,18,19,2,15,17,4,24,21,13,4,23,16,16,4,3,11,7,20,8,18
415,415,14,12,4,7,3,10,1,18,12,6,22,1,7,5,3,18,15,1,1,16
416,416,23,19,10,1,16,15,21,3,16,15,16,15,4,4,11,11,22,24,13,13
417,417,23,20,16,15,2,13,2,18,7,12,11,8,15,1,9,15,17,4,12,23
418,418,14,23,5,19,20,8,18,3,4,20,14,24,24,18,3,23,19,16,9,2
419,419,19,18,11,12,8,17,5,7,4,13,12,24,5,15,20,20,9,19,12,15
420,420,8,5,3,5,9,1,2,6,10,9,14,23,23,8,20,8,4,13,14,2
421,421,18,20,11,19,3,1,24,4,12,5,17,16,22,1,1,6,12,22,1,23
422,422,17,12,5,24,17,21,19,11,18,6,22,19,19,16,4,1,5,9,2,19
423,423,24,23,16,2,5,21,10,15,19,5,17,2,23,6,7,22,2,6,11,18
424,424,13,2,21,3,12,1,15,1,8,8,24,22,1,10,16,23,16,9,19,1
425,425,18,2,18,15,13,11,22,20,24,18,11,4,24,9,1,11,18,15,19,11
426,426,7,16,4,14,7,8,3,7,7,10,9,20,8,3,11,11,20,23,4,8
427,427,8,15,17,2,16,12,20,4,13,19,16,1,22,21,17,21,4,3,2,20
428,428,11,23,22,10,21,17,11,12,14,22,20,24,12,23,17,19,4,13,22,18
429,429,21,16,19,3,6,4,23,17,10,4,1,15,8,22,19,7,22,20,1,21
430,430,9,2,17,16,2,3,13,21,19,24,6,12,16,4,8,24,19,1,7,18
431,431,6,20,16,21,23,15,8,18,1,6,5,9,15,17,23,14,7,8,2,16
432,432,3,13,13,24,21,1,1,13,1,12,9,7,12,20,14,22,11,5,15,4
433,433,14,2,9,19,24,8,10,13,2,23,7,19,7,12,21,18,7,4,18,5
434,434,17,19,22,17,11,4,20,15,16,17,24,22,22,16,3,11,14,13,1,1
435,435,12,23,18,10,16,10,24,19,3,1,18,16,7,21,2,8,3,16,4,5
436,436,10,10,10,13,7,3,4,19,20,19,8,19,5,2,12,7,6,6,18,1
437,437,2,19,7,5,4,6,22,9,10,4,17,15,13,14,13,5,21,3,6,8
438,438,16,23,15,8,11,17,15,3,3,9,16,12,21,6,23,3,14,7,7,21
439,439,24,16,24,22,2,17,15,23,12,5,19,6,14,2,12,14,11,3,3,19
440,440,13,2,3,23,24,22,1,3,21,2,22,4,16,14,24,9,20,20,24,16
441,441,6,13,9,14,24,18,10,11,10,12,19,6,22,7,4,13,16,16,22,10
442,442,5,21,12,13,4,11,22,16,15,19,15,21,4,17,15,24,24,4,14,6
443,443,7,23,7,2,8,12,5,5,13,22,8,1,18,12,10,12,18,15,7,6
444,444,23,13,7,10,24,1,2,15,19,9,6,12,18,19,4,14,12,16,22,13
445,445,10,14,19,22,15,6,15,20,7,19,10,16,1,16,4,19,23,6,23,18
446,446,12,14,1,20,3,24,19,3,1,1,21,24,14,19,16,7,17,9,7,20
447,447,18,3,19,10,23,2,20,1,1,14,12,7,12,16,17,13,19,7,8,1
448,448,20,16,22,10,8,18,24,8,2,7,8,19,16,21,14,13,15,17,2,1
449,449,17,8,9,11,21,14,16,11,10,4,19,20,24,7,16,6,20,20,7,5
450,450,13,12,21,11,1,2,24,15,12,8,14,1,1,21,1,16,2,22,18,6
451,451,20,13,3,6,3,5,6,9,15,21,1,18,10,21,7,17,2,1,2,4
452,452,7,14,10,16,23,18,9,16,10,5,11,23,4,21,21,22,10,1,2,23
453,453,11,17,1,2,16,7,23,22,22,2,4,19,22,20,19,20,7,18,18,9
454,454,15,2,9,24,20,18,11,15,24,20,14,22,3,2,8,15,3,3,12,5
455,455,6,4,19,21,15,15,8,7,14,24,16,18,23,9,21,5,16,11,20,14
456,456,21,2,18,19,24,6,10,13,2,24,9,20,4,18,9,19,12,18,16,9
457,457,9,13,7,11,15,4,18,23,11,4,8,14,17,17,2,18,22,16,7,22
458,458,17,15,11,8,5,5,18,1,3,5,7,19,23,21,24,22,21,20,9,19
459,459,17,11,21,16,7,4,2,11,14,10,15,1,17,18,3,10,9,13,16,11
460,460,19,15,8,6,22,20,6,9,14,6,8,1,9,3,6,18,18,20,16,10
461,461,17,10,3,20,8,16,13,24,20,21,14,20,8,10,3,19,19,5,16,1
462,462,4,11,12,15,23,2,3,3,2,19,5,12,8,10,10,2,5,8,13,4
463,463,15,21,2,1,22,21,14,18,8,12,13,9,19,19,18,11,16,13,11,17
464,464,12,18,15,24,16,1,9,20,16,24,12,21,11,13,23,15,14,4,7,16
465,465,13,20,17,4,1,6,15,7,19,19,9,4,13,10,5,18,18,10,14,4
466,466,12,5,24,6,20,23,23,23,10,16,1,14,22,14,11,4,10,13,20,2
467,467,11,16,7,13,7,8,20,9,8,21,6,14,4,11,17,7,13,19,6,2
468,468,6,6,13,9,3,16,24,8,23,6,17,8,7,20,1,4,12,3,16,8
469,469,24,6,5,15,24,7,10,22,11,11,11,14,23,24,14,20,16,15,1,23
470,470,6,23,1,1,6,8,20,5,18,18,3,13,14,18,22,12,2,2,23,19
471,471,15,5,16,17,22,19,8,14,6,10,11,15,4,20,7,19,4,23,6,3
472,472,2,5,10,6,8,1,1,5,4,4,4,19,9,20,5,16,3,12,22,10
473,473,17,5,4,1,6,14,8,17,4,1,5,14,10,22,1,15,6,22,20,24
474,474,14,24,24,8,4,13,13,7,8,14,17,9,2,9,6,2,17,4,2,21
475,475,18,4,1,11,24,23,12,21,15,13,8,2,5,20,20,7,20,14,12,9
476,476,5,18,20,1,15,21,9,6,18,15,24,8,6,9,6,6,18,17,17,4
477,477,11,15,24,17,5,16,19,24,24,6,20,20,19,12,11,10,17,9,8,12
478,478,24,20,3,11,1,3,15,16,15,7,10,24,13,16,7,17,3,23,21,14
479,479,5,18,22,11,9,9,10,5,8,11,10,13,17,16,15,21,14,22,20,11
480,480,9,4,3,18,11,6,12,16,3,8,17,22,12,14,8,10,22,22,21,3
481,481,2,6,20,1,2,21,22,18,15,16,1,22,6,18,6,10,14,10,3,20
482,482,16,13,7,6,8,18,15,15,4,13,22,13,24,7,11,10,23,24,10,23
483,483,13,1,11,12,6,21,1,4,15,4,22,16,15,13,15,8,14,5,22,7
484,484,21,15,21,17,3,10,4,5,7,17,7,7,21,15,14,24,13,1,4,9
485,485,21,24,6,19,19,3,24,13,24,17,9,7,9,16,16,19,7,10,15,9
486,486,7,2,24,15,18,21,1,16,3,7,5,12,17,15,19,23,21,8,22,12
487,487,12,4,17,16,7,6,22,14,17,2,19,8,20,15,22,9,14,17,1,15
488,488,20,10,12,11,23,7,18,6,4,8,10,3,18,24,22,17,11,2,8,6
489,489,17,2,3,1,18,8,16,18,12,19,2,9,14,9,10,2,13,13,19,15
490,490,19,13,6,1,23,23,20,19,23,5,11,22,1,17,23,17,22,10,20,10
491,491,12,1,21,10,10,12,8,19,15,3,18,4,22,10,14,14,16,8,6,10
492,492,21,9,13,22,19,4,19,10,21,9,14,10,18,23,22,5,3,13,8,10
493,493,3,24,15,11,3,8,16,20,11,1,19,11,15,3,23,23,17,7,2,23
494,494,2,6,20,9,2,22,15,9,1,4,13,9,9,1,9,19,13,8,2,3
495,495,19,22,20,22,3,2,23,13,20,10,2,24,9,3,4,7,2,1,14,20
496,496,11,21,9,20,23,5,13,19,1,20,14,14,22,4,1,20,18,10,8,11
497,497,24,2,9,9,4,5,17,11,11,11,1,18,19,22,7,21,9,5,12,7
498,498,6,5,10,17,1,4,1,17,6,18,13,14,4,14,10,7,16,3,1,3
499,499,24,11,3,5,12,18,3,6,11,10,6,17,10,21,5,23,12,11,12,21
