,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
313,313,162,283,35,34,17,250,241,271,121,218,187,20,8,209,145,257,39,166,43,14
314,314,209,53,120,266,51,198,170,106,95,285,35,208,187,254,97,189,242,293,184,175
315,315,127,105,173,126,271,49,289,150,73,160,73,80,85,245,252,1,147,163,37,37
316,316,286,69,224,26,296,204,143,116,263,221,180,183,207,17,203,60,144,184,138,163
317,317,22,208,35,138,200,231,191,252,72,257,198,139,84,83,253,268,125,48,210,106
318,318,251,159,4,213,191,76,182,101,9,289,68,152,293,208,114,77,24,178,84,297
319,319,200,283,12,286,154,148,54,102,251,93,58,75,217,41,89,172,54,269,28,194
320,320,135,25,42,101,50,95,223,211,51,64,196,278,207,253,71,15,24,289,123,176
321,321,44,150,159,187,143,120,286,215,154,238,26,182,57,18,225,290,190,51,108,177
322,322,121,136,200,176,239,73,19,255,299,132,199,211,53,48,125,244,134,291,31,198
323,323,210,219,114,68,140,13,163,294,63,10,58,89,37,83,152,141,109,33,4,228
324,324,280,235,89,224,297,163,105,176,150,81,121,205,3,20,75,261,22,132,154,25
325,325,53,126,291,96,110,24,32,298,271,106,37,11,74,120,7,16,246,108,102,282
326,326,9,256,294,163,77,40,5,263,164,36,226,182,76,120,262,1,149,151,48,106
327,327,263,268,228,119,147,125,6,119,228,72,232,97,78,156,96,294,163,53,127,189
328,328,6,45,262,209,95,142,258,135,246,3,201,106,114,15,222,47,238,260,179,197
329,329,205,17,130,3,32,223,293,4,294,260,240,58,157,164,286,22,104,70,76,121
330,330,253,255,77,43,66,142,257,243,212,98,297,86,251,213,50,242,278,37,252,39
331,331,216,158,273,207,244,194,182,291,188,260,150,117,228,201,203,268,277,63,188,166
332,332,214,38,39,128,146,21,183,49,89,89,97,201,65,243,109,226,274,210,35,273
333,333,248,35,237,120,18,118,248,183,230,93,245,57,193,176,123,222,91,217,135,252
334,334,298,84,201,219,126,275,3,113,260,132,93,261,79,199,135,203,47,202,126,99
335,335,237,130,138,19,284,139,9,203,289,264,187,164,188,103,259,92,130,99,106,79
336,336,209,189,292,175,36,122,136,197,269,192,188,17,79,296,130,49,101,175,156,269
337,337,174,211,84,183,85,266,183,293,124,13,115,189,110,22,235,255,213,195,125,179
338,338,15,69,186,188,206,254,91,58,271,258,119,231,289,224,99,208,131,131,108,297
339,339,132,53,125,160,160,48,134,141,30,100,224,12,253,86,295,249,247,141,22,230
340,340,260,228,273,297,28,128,178,112,163,129,205,259,250,264,158,82,114,28,195,288
341,341,233,1,174,268,287,1,34,91,238,144,245,50,110,102,264,207,73,78,250,86
342,342,290,234,130,57,93,271,54,287,167,218,44,296,271,229,165,32,56,237,251,286
343,343,64,12,139,62,44,120,65,31,138,16,187,4,5,229,88,253,204,270,52,162
344,344,147,209,291,93,117,122,61,123,242,64,111,249,175,290,239,76,120,37,78,212
345,345,55,177,15,53,120,299,224,259,203,64,91,156,140,240,128,277,249,290,101,38
346,346,117,181,45,253,48,101,244,184,279,150,199,17,148,216,59,246,128,193,60,208
347,347,120,192,104,227,92,91,121,239,219,226,20,297,66,84,148,98,128,248,121,144
348,348,181,18,283,116,11,292,95,249,233,40,211,15,244,239,89,192,299,6,126,209
349,349,168,108,244,176,40,7,175,261,227,198,284,190,22,59,89,34,228,95,259,271
350,350,201,65,278,203,257,123,223,149,141,31,276,47,280,193,288,134,140,41,60,35
351,351,90,178,232,218,218,142,36,170,292,170,124,219,110,201,79,9,195,195,45,62
352,352,259,217,174,152,10,237,52,133,293,127,233,274,158,288,22,215,215,233,281,149
353,353,261,145,159,220,167,236,288,164,47,64,51,252,139,238,8,256,257,203,148,281
354,354,168,156,127,139,32,53,244,121,185,25,80,93,71,255,71,80,37,288,274,102
355,355,139,76,271,100,267,28,187,270,21,180,211,20,297,178,211,93,19,43,143,247
356,356,240,242,27,141,54,10,210,253,57,166,164,269,250,9,50,226,39,196,100,54
357,357,198,96,126,295,228,171,195,156,123,107,275,230,82,59,197,259,71,97,66,256
358,358,35,45,183,105,28,299,295,49,115,29,169,103,219,27,260,24,16,111,252,19
359,359,148,200,230,162,129,212,191,140,90,284,51,284,148,22,194,256,85,134,213,228
360,360,162,129,146,262,28,52,268,32,171,25,226,237,212,230,85,231,265,281,240,133
361,361,228,190,278,18,29,4,4,84,175,108,286,103,217,256,227,179,36,30,56,97
362,362,250,17,71,259,215,280,201,234,27,222,159,22,22,149,120,191,4,161,232,201
363,363,77,163,18,102,180,56,226,138,238,47,159,257,5,277,124,259,229,148,130,159
364,364,264,138,43,2,250,43,82,146,256,19,129,98,193,260,63,268,288,195,114,288
365,365,159,145,40,295,50,280,44,126,198,214,207,152,249,15,275,272,272,51,171,157
366,366,98,236,137,204,278,176,109,287,214,284,70,288,171,223,218,295,173,228,36,84
367,367,63,55,286,260,76,216,201,187,244,27,224,135,282,113,199,201,237,161,90,291
368,368,289,217,50,130,256,187,268,209,297,241,156,213,159,228,132,220,219,158,281,5
369,369,19,247,51,79,94,279,52,200,158,98,37,176,232,245,163,35,123,121,64,74
370,370,128,182,297,101,31,132,138,153,148,119,33,232,103,121,149,150,151,285,87,91
371,371,232,154,226,65,1,61,198,236,130,274,190,92,125,104,180,251,241,77,129,77
372,372,128,13,123,5,83,216,208,120,272,218,242,226,100,50,56,32,291,170,121,215
373,373,151,48,6,89,87,135,190,279,221,220,236,79,83,109,106,200,299,5,107,112
374,374,47,82,220,190,189,138,165,280,55,162,234,152,119,162,33,34,124,61,160,152
375,375,124,196,205,207,276,256,286,96,79,19,296,250,157,290,14,45,50,15,146,33
376,376,102,163,122,179,211,123,55,241,92,83,220,213,268,160,63,240,18,130,111,188
377,377,162,122,91,144,234,48,297,155,46,11,98,7,35,128,295,231,41,205,107,11
378,378,68,84,126,27,155,32,180,222,94,220,140,81,85,118,9,224,212,158,228,230
379,379,225,250,144,48,238,234,225,103,8,122,127,247,171,177,189,30,43,271,219,35
380,380,73,177,295,163,157,9,232,258,250,248,55,166,29,50,261,39,92,288,196,136
381,381,44,59,166,10,62,298,196,296,155,34,47,24,246,107,33,188,161,120,190,279
382,382,93,250,241,55,10,188,272,27,62,42,108,225,171,195,77,219,170,71,237,85
383,383,99,79,254,189,155,211,111,159,269,208,75,254,96,293,120,49,17,185,101,108
384,384,121,244,10,253,29,10,15,127,273,116,140,172,30,166,122,223,98,160,85,151
385,385,284,206,116,293,272,172,160,241,85,118,1,12,274,88,228,265,279,247,53,45
386,386,260,117,5,155,194,17,228,35,64,100,74,117,157,181,258,48,3,189,221,219
387,387,121,162,173,138,79,149,190,245,259,108,174,187,275,201,240,73,233,123,6,221
388,388,8,103,297,194,87,246,190,251,247,263,150,84,16,209,237,20,160,159,104,11
389,389,63,113,115,135,245,227,203,237,131,20,104,216,136,61,295,24,23,3,121,204
390,390,246,297,107,264,55,181,236,152,232,62,177,43,61,100,121,166,68,52,269,80
391,391,51,20,285,39,149,165,52,254,156,260,244,230,16,81,72,142,71,143,282,69
392,392,83,244,282,254,49,272,248,278,84,231,108,293,146,294,141,299,273,123,170,147
393,393,204,146,272,265,271,37,13,149,258,168,183,188,209,49,90,90,111,24,70,159
394,394,151,36,96,258,174,60,64,66,135,85,244,147,201,206,210,133,64,155,157,144
395,395,201,273,67,171,276,178,174,230,70,71,179,181,227,8,188,272,152,47,95,193
396,396,139,118,257,240,136,37,154,94,221,237,140,156,39,105,268,266,276,120,94,87
397,397,201,92,193,69,144,294,213,7,52,262,214,286,287,10,250,113,90,105,68,199
398,398,164,131,14,137,27,226,1,210,188,176,211,6,37,296,287,241,238,103,101,292
399,399,26,271,294,39,114,128,134,129,45,245,154,251,73,19,282,193,87,274,46,101
400,400,272,192,277,199,113,120,259,254,4,281,155,179,182,220,88,154,284,54,291,108
401,401,30,66,269,107,129,48,291,283,241,16,9,123,262,90,131,239,113,103,27,40
402,402,279,152,71,33,204,254,119,71,5,218,64,224,240,252,246,9,87,57,158,223
403,403,203,4,239,241,298,195,69,43,28,53,134,51,37,233,132,136,231,145,108,166
404,404,179,148,41,193,228,141,1,176,160,121,13,55,245,196,166,31,185,148,181,278
405,405,83,217,136,215,237,227,166,173,159,199,209,65,213,22,268,273,206,233,103,281
406,406,57,215,3,270,40,160,150,255,1,28,229,199,188,127,113,128,270,142,267,76
407,407,272,225,235,167,118,45,293,10,47,150,65,177,243,159,278,25,96,204,149,107
408,408,194,48,143,197,47,103,83,174,74,187,2,154,77,84,84,66,10,282,43,77
409,409,42,265,109,229,175,219,50,44,42,139,162,80,261,67,141,29,210,248,246,82
410,410,280,56,57,118,105,131,274,217,289,203,286,261,35,24,196,132,156,175,8,24
411,411,86,240,164,193,230,4,247,2,38,147,280,29,219,290,249,109,284,236,271,79
412,412,129,134,255,287,71,13,233,132,225,159,35,120,124,5,78,89,290,33,185,90
413,413,272,71,11,132,252,199,122,119,88,275,91,292,228,152,120,109,58,143,277,107
414,414,227,187,94,285,40,197,122,46,184,74,50,33,268,24,7,268,256,125,147,171
415,415,188,244,229,12,126,157,288,239,87,24,22,36,155,197,93,74,103,34,37,269
416,416,142,49,59,29,51,132,289,223,188,72,154,60,103,180,293,93,61,286,296,203
417,417,176,3,257,228,290,196,6,162,75,25,260,145,200,5,140,118,108,262,151,72
418,418,205,22,239,97,208,220,159,8,262,157,284,197,236,179,259,194,148,23,13,271
419,419,117,167,179,77,198,152,86,233,64,210,63,76,243,250,216,270,73,169,38,135
420,420,152,299,33,98,152,72,205,293,282,238,107,52,289,16,283,72,196,97,225,115
421,421,17,286,190,95,252,153,38,225,108,260,96,48,154,233,29,44,184,99,222,191
422,422,43,50,170,296,78,73,157,138,287,34,222,258,4,215,36,209,30,65,275,113
423,423,194,242,169,99,267,138,2,208,166,120,34,187,78,58,192,7,116,181,125,285
424,424,258,60,25,186,26,233,156,64,27,2,213,250,98,267,285,173,183,270,192,113
425,425,250,145,34,131,32,114,128,172,264,173,212,66,43,87,45,272,47,8,46,135
426,426,261,81,240,156,121,154,111,134,130,262,114,182,242,272,25,186,145,270,185,79
427,427,76,158,16,10,9,111,75,40,53,120,170,221,191,82,86,211,10,284,127,31
428,428,65,52,159,195,225,172,39,269,24,80,220,19,192,262,83,293,263,77,186,209
429,429,292,292,117,299,68,91,132,134,97,166,157,63,19,209,97,171,245,96,70,182
430,430,8,279,206,34,188,98,62,197,55,166,283,58,292,15,233,70,281,283,250,64
431,431,26,82,24,36,132,183,11,68,191,293,22,104,292,229,62,269,72,86,243,154
432,432,26,237,134,212,3,86,81,231,3,138,79,177,162,47,184,274,133,8,266,249
433,433,81,203,55,53,73,263,55,33,289,259,70,121,176,153,142,148,288,126,280,235
434,434,63,30,74,154,233,164,12,75,197,226,11,167,171,207,172,41,97,45,282,286
435,435,103,187,163,156,260,84,127,64,48,234,16,180,217,50,190,51,186,102,287,36
436,436,75,50,281,78,286,255,287,117,243,172,212,217,183,16,172,227,209,128,131,104
437,437,271,145,256,180,2,88,255,284,279,35,13,24,210,42,154,179,51,22,274,40
438,438,279,186,75,285,190,115,196,225,110,58,51,105,216,50,201,9,133,62,83,272
439,439,39,191,208,226,271,243,162,149,214,67,18,251,232,196,105,89,291,52,284,14
440,440,70,141,143,105,144,52,19,143,69,241,139,211,243,297,277,183,295,231,297,25
441,441,76,232,110,94,109,297,107,275,222,111,149,145,6,168,87,110,284,43,56,277
442,442,78,45,96,170,33,134,51,11,202,140,25,293,207,106,19,257,14,169,246,91
443,443,151,79,29,100,140,2,160,273,128,156,21,54,180,111,228,218,129,91,176,217
444,444,210,142,40,136,156,245,110,49,160,80,27,298,101,15,12,99,251,183,126,134
445,445,119,82,156,197,95,114,195,290,286,141,127,228,186,36,80,218,274,120,202,263
446,446,88,156,151,165,14,77,73,297,143,240,178,75,114,70,252,44,33,30,223,86
447,447,226,123,82,140,243,154,201,189,25,146,88,130,164,132,50,225,256,205,224,212
448,448,229,99,162,155,211,285,256,174,254,159,102,181,138,58,117,99,180,6,137,141
449,449,25,98,298,247,109,195,238,95,57,99,59,194,154,271,17,212,259,187,113,203
450,450,44,298,65,77,49,28,185,86,22,203,14,1,241,135,84,104,103,150,73,183
451,451,275,225,141,278,183,127,26,49,2,261,10,212,71,285,199,272,178,247,114,107
452,452,22,100,105,35,261,129,182,136,259,75,187,87,86,299,14,246,276,287,5,88
453,453,52,255,248,88,86,28,32,288,174,35,172,93,291,260,130,236,184,81,146,13
454,454,107,248,173,112,230,173,118,283,19,294,244,297,177,122,266,158,208,125,223,223
455,455,271,45,27,96,63,95,77,89,1,177,39,205,205,243,190,154,211,126,42,35
456,456,261,113,187,207,4,165,33,272,84,203,77,25,125,194,27,293,239,137,43,148
457,457,54,259,228,78,188,105,67,129,123,254,9,152,25,97,141,260,157,158,117,46
458,458,115,279,40,277,39,16,13,147,136,123,272,238,39,147,222,190,281,5,19,228
459,459,127,218,138,112,211,70,223,231,214,200,94,32,197,110,144,25,169,226,119,34
460,460,272,70,146,122,84,195,36,59,41,51,215,11,283,209,160,11,44,174,292,23
461,461,120,208,53,278,106,29,269,57,235,226,276,167,18,80,82,160,126,160,32,14
462,462,201,105,270,225,283,201,134,213,294,99,223,231,28,32,109,208,243,7,190,80
463,463,290,221,196,237,84,108,163,46,283,79,72,173,5,157,249,222,271,187,181,116
464,464,174,161,210,203,215,257,114,1,193,54,213,253,134,67,283,257,78,9,297,20
465,465,213,156,276,111,259,56,162,90,40,207,38,247,79,25,63,145,289,149,274,87
466,466,126,129,261,127,225,225,128,199,23,198,128,124,212,251,181,91,94,17,160,35
467,467,103,262,68,199,72,171,163,225,285,286,130,24,156,213,6,235,184,131,19,203
468,468,253,153,60,31,178,90,163,132,260,172,174,39,237,107,48,220,294,261,146,217
469,469,269,152,262,12,42,78,202,62,235,270,186,160,48,200,230,65,247,294,68,154
470,470,138,140,125,11,247,104,141,75,163,208,19,59,117,164,112,160,44,250,184,193
471,471,37,286,54,65,163,166,219,216,162,134,71,213,279,113,116,285,244,288,85,216
472,472,145,251,261,104,267,116,247,272,133,86,168,118,249,212,262,8,261,205,53,99
473,473,274,95,83,83,228,121,254,116,63,50,130,66,7,227,50,54,52,40,77,140
474,474,291,191,101,132,2,60,151,297,167,37,63,188,103,104,130,179,216,29,40,57
475,475,273,11,295,223,258,122,215,40,282,219,229,158,233,245,93,117,63,234,7,210
476,476,29,222,184,87,157,17,45,282,268,110,70,279,163,206,233,117,89,100,146,111
477,477,54,153,23,262,89,251,124,10,262,65,134,111,89,78,26,192,39,128,18,169
478,478,297,26,194,231,153,114,256,124,257,67,33,34,113,282,24,84,193,125,26,20
479,479,142,236,236,292,41,243,80,30,103,76,50,268,250,263,4,92,132,90,90,208
480,480,25,72,64,71,235,201,13,178,181,61,69,37,218,14,174,36,5,156,61,96
481,481,84,200,136,55,271,104,207,73,229,16,159,263,94,49,230,19,205,230,21,287
482,482,147,215,55,129,11,282,164,66,129,57,161,227,136,258,111,189,19,198,191,203
483,483,110,42,14,159,133,116,170,54,80,218,69,107,66,103,155,96,188,203,268,123
484,484,191,84,241,70,17,37,217,217,271,78,210,252,109,214,257,102,33,29,207,71
485,485,39,181,263,112,225,242,161,36,133,258,261,244,16,195,71,96,128,172,50,29
486,486,7,102,68,204,105,130,143,55,289,243,134,218,239,213,141,271,76,180,128,71
487,487,213,215,244,35,66,251,146,76,17,135,80,224,259,298,39,28,25,153,244,195
488,488,107,61,192,111,243,95,71,231,269,153,70,165,76,169,246,132,104,104,277,110
489,489,147,290,123,67,124,105,277,103,226,281,76,266,242,156,69,226,137,244,103,89
490,490,280,261,47,264,114,236,157,259,55,37,50,22,191,87,239,91,10,236,225,79
491,491,258,132,108,34,195,204,75,193,66,228,33,109,77,100,140,282,268,76,234,99
492,492,277,246,175,32,65,104,25,43,281,294,284,118,89,249,182,175,90,264,283,54
493,493,255,251,139,103,280,155,290,204,51,206,9,222,90,273,152,60,176,197,114,163
494,494,97,292,247,149,135,293,179,99,187,121,48,135,91,238,111,186,168,25,111,282
495,495,62,224,139,78,175,189,136,168,224,240,27,33,101,280,39,188,171,133,294,2
496,496,46,57,290,47,201,156,76,218,117,164,283,228,10,266,52,43,165,161,288,224
497,497,54,22,74,259,294,138,119,267,71,294,43,50,261,31,75,190,40,87,79,164
498,498,245,154,216,88,208,247,291,229,233,215,13,262,181,91,116,208,150,126,182,99
499,499,243,73,226,90,26,142,72,235,146,246,76,151,245,131,79,199,70,251,212,285
