,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
313,313,58,96,43,19,28,30,84,32,46,6,57,27,31,48,42,19,93,54,43,48
314,314,7,70,42,5,7,55,96,16,14,32,86,9,78,53,47,70,64,30,78,72
315,315,68,73,85,55,40,47,43,2,90,62,48,12,53,16,6,60,24,23,97,59
316,316,91,47,70,27,31,79,7,10,21,83,52,54,40,68,37,35,64,78,77,47
317,317,44,65,79,35,42,19,17,62,90,7,39,72,72,34,34,2,12,99,44,58
318,318,90,8,84,16,65,52,96,25,17,18,19,88,24,3,43,40,62,79,44,94
319,319,62,24,83,45,11,20,59,11,92,63,93,31,66,48,81,17,10,78,44,66
320,320,79,8,49,43,66,60,84,36,29,82,55,40,23,20,56,98,60,69,2,86
321,321,84,25,98,82,15,85,93,13,89,90,63,33,22,13,78,54,49,84,95,39
322,322,43,18,35,64,90,77,74,75,91,13,62,85,17,28,74,30,64,60,86,92
323,323,32,24,4,72,90,89,73,62,1,34,42,35,16,49,44,73,4,42,11,66
324,324,80,39,92,52,86,27,24,84,52,25,8,47,32,51,13,35,42,35,86,7
325,325,95,89,21,59,82,39,84,12,45,14,70,8,73,16,98,94,79,80,27,84
326,326,26,1,62,20,80,13,89,10,39,99,43,92,66,15,45,35,58,54,75,56
327,327,92,98,36,12,48,47,7,87,59,14,74,43,21,89,96,63,50,69,86,43
328,328,24,78,83,79,95,38,91,77,2,16,17,19,62,33,94,25,96,80,99,79
329,329,91,49,69,39,54,39,69,69,81,19,7,35,14,82,76,25,97,16,55,41
330,330,94,33,94,65,37,23,73,96,15,43,37,41,45,88,3,88,1,37,33,7
331,331,60,57,32,29,19,25,34,88,34,11,56,52,3,56,49,40,24,56,78,40
332,332,51,78,54,27,75,80,18,75,93,38,18,46,68,7,64,6,95,39,27,66
333,333,34,14,57,7,57,60,22,6,74,85,3,36,30,18,37,12,85,75,6,3
334,334,21,12,16,12,98,15,15,2,83,90,50,42,40,90,34,88,49,29,30,8
335,335,70,12,65,84,42,62,13,63,66,87,80,42,29,4,51,77,82,74,27,87
336,336,46,22,2,49,95,60,19,26,78,19,31,43,18,96,77,35,85,41,23,31
337,337,28,77,5,2,74,12,5,60,27,84,53,28,55,39,18,8,75,87,57,59
338,338,18,68,17,43,11,32,79,84,63,8,70,4,92,95,59,59,41,28,63,96
339,339,78,26,10,67,4,47,61,46,14,23,40,34,89,17,60,12,77,86,65,59
340,340,20,17,84,28,80,61,35,76,61,84,49,66,48,97,15,59,27,43,45,28
341,341,10,97,4,14,86,85,99,94,66,74,66,15,1,96,31,52,13,29,76,54
342,342,67,27,88,78,39,67,84,16,63,39,26,14,9,42,63,97,79,88,90,29
343,343,21,99,94,12,26,47,99,4,98,83,14,50,57,88,94,99,9,18,71,10
344,344,54,61,25,72,26,67,43,76,72,53,97,98,52,96,99,92,5,11,72,91
345,345,16,9,24,10,75,60,8,43,85,41,65,62,50,57,66,98,4,5,11,15
346,346,75,2,19,30,84,39,27,5,76,27,83,1,96,48,81,5,23,54,6,11
347,347,65,28,49,74,72,91,42,56,9,24,69,11,72,89,32,86,18,37,27,87
348,348,44,45,36,22,90,43,30,11,73,73,89,70,26,87,74,65,58,24,78,11
349,349,59,45,5,40,6,94,16,98,31,4,23,43,13,64,81,56,37,62,91,37
350,350,60,51,56,3,99,9,19,37,45,45,19,10,36,53,68,64,88,25,91,33
351,351,46,1,50,81,61,28,59,35,18,63,72,48,54,98,1,50,67,28,43,25
352,352,20,35,69,76,67,75,88,82,83,9,8,23,30,3,79,28,60,91,23,75
353,353,26,85,96,56,28,36,11,17,11,26,80,4,38,23,87,91,99,68,39,74
354,354,86,38,39,94,99,17,67,79,9,9,15,19,8,96,66,29,73,50,18,64
355,355,92,16,69,15,67,86,92,65,47,11,62,27,19,64,82,15,73,55,33,18
356,356,64,24,2,86,92,17,11,47,80,42,26,20,80,17,74,58,35,8,83,22
357,357,66,65,68,33,24,61,3,6,66,41,61,82,45,62,94,5,86,27,43,57
358,358,83,24,84,42,4,34,53,31,31,15,22,98,94,36,91,37,80,80,67,96
359,359,87,13,22,62,67,69,43,47,91,27,53,62,32,8,45,42,28,69,5,47
360,360,43,88,12,68,73,65,83,83,12,93,84,14,39,14,92,44,49,45,53,38
361,361,2,48,22,14,84,51,73,36,66,46,70,80,95,81,62,69,4,67,70,36
362,362,90,16,6,41,55,86,83,76,11,65,98,4,62,45,29,95,28,84,22,18
363,363,51,16,58,74,43,52,25,48,90,80,40,90,41,4,97,60,19,42,12,42
364,364,11,59,99,20,6,53,22,13,1,76,6,4,65,60,31,55,68,30,97,61
365,365,33,63,5,92,43,88,95,44,21,18,42,10,45,19,62,15,78,44,54,54
366,366,50,61,95,77,71,45,40,69,52,94,15,23,20,32,9,61,18,31,74,94
367,367,94,90,20,5,17,1,60,4,11,44,63,38,30,1,7,89,15,34,56,12
368,368,55,92,88,7,19,77,69,42,2,3,77,14,40,97,21,3,96,63,43,12
369,369,22,10,69,86,60,42,82,58,45,85,95,18,25,30,57,73,64,2,19,94
370,370,42,24,12,55,82,71,48,54,55,90,7,14,66,34,36,8,18,82,71,54
371,371,82,74,13,32,36,28,36,6,33,12,18,54,97,28,82,12,43,4,61,33
372,372,38,48,24,19,56,31,26,8,52,28,70,35,21,17,46,89,75,27,27,53
373,373,19,71,35,92,58,24,71,23,47,15,63,61,43,24,35,44,82,22,36,49
374,374,37,94,42,69,86,68,99,84,84,71,18,48,89,72,14,52,85,99,9,14
375,375,3,86,12,41,81,80,65,21,6,51,66,94,66,89,6,75,11,27,49,97
376,376,97,89,86,3,92,71,27,48,57,87,20,61,96,35,63,64,65,26,3,30
377,377,84,16,80,30,59,41,56,44,38,7,74,84,95,38,52,36,95,53,26,88
378,378,46,93,52,37,92,24,9,61,57,48,87,75,91,62,13,71,44,36,16,60
379,379,30,59,35,82,24,47,71,98,76,87,84,39,20,85,89,40,82,18,96,16
380,380,92,40,45,40,27,45,6,9,43,52,69,76,30,34,89,94,68,43,14,23
381,381,53,2,9,52,41,57,65,86,56,87,88,79,5,21,19,86,6,30,3,60
382,382,9,35,65,24,26,33,90,15,29,91,6,41,89,96,73,19,90,61,13,28
383,383,26,44,67,77,62,37,34,32,79,21,68,28,98,31,81,3,51,53,2,45
384,384,89,48,64,52,89,37,27,90,62,76,33,47,65,15,22,83,10,19,93,32
385,385,67,32,61,23,62,95,15,10,4,84,28,29,49,65,74,20,76,63,9,56
386,386,28,67,44,51,95,99,16,5,73,60,42,4,43,91,32,9,91,92,72,94
387,387,98,43,81,84,15,82,19,84,3,68,28,98,81,80,12,61,12,33,86,2
388,388,88,20,20,90,89,38,32,81,57,34,66,89,77,7,22,36,27,9,16,10
389,389,15,67,94,53,85,8,54,43,86,64,69,39,29,49,58,63,35,69,38,92
390,390,33,82,9,27,38,98,20,38,83,34,95,34,27,58,75,3,91,70,34,4
391,391,99,42,56,3,30,7,99,32,65,59,16,44,9,60,25,85,87,75,92,75
392,392,62,75,64,9,3,46,83,32,38,75,61,80,71,82,20,42,35,22,57,39
393,393,88,77,30,50,14,50,75,36,77,31,5,10,24,25,15,61,2,88,5,22
394,394,82,78,86,34,10,57,6,55,47,17,40,4,51,99,16,27,38,1,75,16
395,395,97,7,2,28,79,66,67,95,48,25,28,94,30,3,93,67,82,2,75,14
396,396,42,99,58,91,89,85,81,46,69,20,62,41,63,89,59,30,30,77,64,19
397,397,83,9,73,4,45,77,34,80,7,93,62,86,12,38,77,62,24,84,35,65
398,398,15,6,91,75,71,4,90,60,90,43,68,47,83,10,2,47,65,67,16,82
399,399,72,6,96,98,28,93,24,51,1,58,31,61,5,62,60,17,8,86,50,44
400,400,11,3,6,93,96,62,65,40,95,68,50,54,7,73,96,18,81,12,69,40
401,401,13,62,49,13,81,44,84,2,44,21,21,85,40,30,62,10,18,93,43,67
402,402,93,93,90,36,57,42,76,20,15,24,38,12,93,81,92,89,14,93,51,66
403,403,98,60,49,22,91,64,36,25,8,92,26,30,79,26,32,77,55,34,76,33
404,404,20,42,79,85,8,63,74,50,80,81,58,46,92,24,82,35,54,18,12,6
405,405,19,85,59,31,17,61,49,65,64,77,36,31,25,46,48,30,64,11,59,23
406,406,20,94,94,84,44,45,32,57,19,47,26,8,66,36,44,96,26,95,60,40
407,407,48,74,67,30,4,93,59,2,82,48,55,92,18,23,37,9,30,27,55,75
408,408,29,80,91,36,57,72,15,89,49,46,29,48,90,20,78,55,7,84,61,58
409,409,64,50,3,74,68,30,83,14,80,89,19,53,97,28,90,75,64,2,96,23
410,410,47,54,37,43,23,65,22,30,67,86,11,98,48,48,13,14,45,82,91,69
411,411,1,41,43,92,4,88,89,75,50,38,92,14,7,65,87,29,51,73,80,5
412,412,76,89,45,82,58,70,97,73,35,45,59,30,88,61,62,40,11,13,4,10
413,413,45,69,35,50,26,15,15,25,95,54,88,20,83,94,17,55,79,88,85,40
414,414,19,55,54,36,8,9,92,51,69,6,13,3,75,12,58,52,3,38,29,63
415,415,67,12,40,19,50,22,8,1,62,11,66,5,18,10,23,18,51,33,15,66
416,416,77,44,19,69,72,69,74,25,93,90,16,31,55,44,60,36,56,45,35,60
417,417,34,26,52,6,97,28,66,41,9,76,73,14,6,53,6,69,71,86,55,31
418,418,39,68,58,42,27,31,88,62,33,12,73,33,75,45,99,78,10,5,8,33
419,419,77,39,9,63,77,40,17,65,6,96,26,82,45,15,84,99,54,76,4,37
420,420,53,28,84,51,92,87,94,35,9,18,75,59,47,13,89,67,55,50,6,61
421,421,41,38,16,97,32,22,11,92,14,93,3,27,63,67,30,60,76,40,86,73
422,422,10,53,3,26,83,63,93,58,40,78,91,57,70,13,30,46,1,44,37,31
423,423,6,79,63,95,58,83,8,1,5,31,98,23,11,46,77,28,90,5,94,2
424,424,93,9,47,57,38,2,75,78,94,51,50,45,62,9,15,85,64,43,88,8
425,425,27,48,84,5,41,12,75,6,19,11,16,27,71,75,79,58,53,96,99,1
426,426,24,33,75,2,54,49,48,68,57,13,71,46,91,61,37,41,99,99,9,25
427,427,94,16,22,18,24,26,55,1,19,66,92,2,96,46,3,67,41,91,20,43
428,428,33,33,11,94,32,75,96,91,24,55,96,38,67,82,83,64,21,4,79,79
429,429,43,83,64,24,67,43,1,23,42,24,77,69,14,20,7,15,23,94,70,16
430,430,49,67,69,95,4,20,95,5,85,32,79,93,90,4,61,25,79,21,75,35
431,431,34,6,74,92,43,61,2,57,15,4,12,36,5,23,43,48,69,26,77,29
432,432,75,2,32,82,47,92,25,23,49,55,58,17,77,25,55,22,70,11,15,35
433,433,88,89,83,67,14,90,46,10,66,17,40,43,49,22,25,19,43,75,23,90
434,434,72,79,60,51,50,68,57,31,58,59,97,72,55,10,51,17,2,72,74,96
435,435,48,40,76,1,44,26,77,37,17,5,36,28,59,21,28,78,57,26,9,11
436,436,50,94,48,36,86,28,28,28,22,31,87,78,4,94,39,36,24,92,9,73
437,437,96,77,24,18,68,64,87,40,17,78,1,70,99,64,73,15,8,76,29,57
438,438,76,59,4,63,55,54,43,70,31,24,62,72,59,47,86,57,87,78,97,88
439,439,35,39,27,39,30,64,10,49,77,15,34,10,64,2,15,66,45,67,20,36
440,440,12,2,46,99,4,50,41,93,73,37,24,80,62,50,18,20,41,73,49,86
441,441,83,17,3,16,46,87,26,93,86,24,96,30,63,82,57,10,8,71,18,16
442,442,55,50,81,82,24,76,86,63,89,5,40,59,17,46,16,74,27,67,51,6
443,443,36,38,31,67,21,66,30,83,78,40,66,28,99,67,43,36,50,54,12,56
444,444,47,47,43,28,15,51,89,63,7,90,92,86,5,92,48,69,76,45,38,41
445,445,47,29,7,70,59,42,86,23,78,78,21,16,13,80,39,82,95,42,2,68
446,446,61,93,68,89,84,99,97,71,83,66,25,34,58,48,46,93,64,19,82,77
447,447,7,98,12,62,27,44,30,12,52,89,58,94,28,16,6,59,10,56,84,33
448,448,58,63,49,42,11,2,77,98,10,4,1,20,4,55,90,7,7,68,61,53
449,449,61,88,11,6,92,35,27,84,74,44,82,72,86,42,82,94,71,71,21,85
450,450,29,98,76,3,30,66,6,5,15,22,57,92,21,96,30,30,5,99,95,19
451,451,74,16,18,84,62,67,95,33,50,47,75,79,48,56,1,98,5,12,71,48
452,452,2,9,99,80,43,39,50,65,62,86,11,97,2,97,31,23,20,64,90,61
453,453,10,32,14,6,80,16,23,97,77,88,45,56,8,11,30,27,31,71,75,78
454,454,77,6,78,23,28,4,55,74,2,57,61,71,99,24,19,41,83,52,42,66
455,455,82,73,20,35,50,47,48,33,10,39,76,47,56,90,68,9,31,2,21,46
456,456,63,29,66,72,87,58,60,85,91,53,99,36,21,67,80,77,75,91,9,81
457,457,80,79,87,18,6,88,99,9,52,18,23,4,59,65,7,24,23,11,61,1
458,458,53,42,82,12,36,27,60,67,89,47,35,38,66,15,16,41,48,5,77,88
459,459,17,49,79,82,1,19,63,3,92,32,77,75,53,46,12,98,96,43,1,91
460,460,12,14,32,90,85,79,42,38,99,37,29,45,65,90,70,85,63,30,23,93
461,461,62,55,1,35,16,7,41,77,46,55,53,68,74,12,46,81,32,86,80,26
462,462,38,2,83,43,60,62,51,75,47,74,1,20,34,2,48,74,27,91,21,38
463,463,67,79,19,46,27,82,62,72,69,60,69,68,58,74,58,99,99,75,42,49
464,464,57,64,78,60,52,45,17,25,51,57,77,44,7,5,72,68,76,63,79,60
465,465,61,28,62,59,36,10,94,59,79,92,26,49,93,93,88,20,77,6,4,58
466,466,65,1,1,81,60,11,82,12,60,78,84,57,4,49,42,95,68,19,40,3
467,467,69,29,48,84,72,68,51,26,9,22,21,57,40,57,66,55,52,77,59,88
468,468,88,44,40,90,28,6,75,87,13,81,5,63,69,8,48,20,52,56,43,29
469,469,94,86,21,89,38,61,6,50,46,51,66,71,18,91,43,15,66,33,81,35
470,470,52,22,41,52,11,36,77,9,88,18,52,3,56,65,87,99,91,12,78,82
471,471,35,54,83,19,45,25,70,55,18,20,82,60,43,47,1,63,37,54,5,80
472,472,20,27,99,7,24,55,79,69,66,11,72,44,27,63,99,3,24,50,49,40
473,473,63,48,57,27,73,72,14,1,57,79,34,13,89,75,13,82,22,76,18,15
474,474,72,25,15,55,45,33,5,5,54,51,16,37,6,12,16,29,73,16,56,56
475,475,32,54,48,62,70,52,74,65,32,73,7,51,75,90,46,92,37,56,1,57
476,476,61,51,69,80,45,98,93,69,94,34,86,43,67,42,45,38,42,97,64,44
477,477,3,97,3,4,84,75,87,26,80,2,80,74,9,59,40,45,15,51,99,97
478,478,64,96,50,87,83,66,3,28,20,14,88,81,6,97,74,23,86,67,8,33
479,479,32,58,99,49,97,37,36,51,9,83,73,4,73,8,52,31,25,47,81,71
480,480,50,3,32,53,33,89,12,10,46,4,60,61,64,11,1,91,41,9,2,16
481,481,29,50,1,34,18,50,69,97,64,55,90,98,68,92,58,30,42,29,79,65
482,482,83,79,39,83,59,1,75,46,46,34,14,8,5,90,7,42,37,73,82,60
483,483,66,64,38,86,67,18,47,45,98,69,92,10,81,78,59,1,52,59,56,50
484,484,59,59,62,17,58,24,13,51,37,98,83,72,82,24,74,74,98,35,23,12
485,485,24,28,88,7,22,86,65,78,4,66,98,95,90,56,97,73,54,30,34,71
486,486,23,50,55,3,25,54,68,72,62,61,94,24,10,69,13,40,39,57,5,82
487,487,15,10,67,16,60,33,49,2,48,81,18,60,57,57,8,28,87,45,76,37
488,488,74,33,44,7,26,59,6,2,65,38,99,47,99,86,57,30,84,86,83,43
489,489,9,17,24,34,57,7,66,61,50,81,54,28,13,93,94,13,49,32,40,96
490,490,73,65,45,77,17,43,68,75,79,42,77,43,40,39,5,6,63,62,35,40
491,491,69,83,7,98,77,27,61,12,78,19,92,22,18,52,67,14,31,94,28,23
492,492,13,66,94,50,84,8,10,69,84,37,65,2,99,23,74,32,15,10,20,54
493,493,57,48,18,46,43,52,86,82,43,14,41,14,55,78,81,53,45,91,21,87
494,494,56,25,12,9,96,18,92,3,86,84,2,20,3,44,60,92,11,89,57,85
495,495,42,81,96,23,54,71,86,79,21,11,80,52,26,86,63,32,47,27,51,34
496,496,26,1,56,97,6,41,53,52,1,27,37,1,45,68,4,6,15,44,82,42
497,497,15,39,37,98,84,75,45,28,82,17,97,9,90,90,84,94,56,15,99,98
498,498,36,92,29,32,16,72,62,59,13,51,35,14,39,72,89,52,43,19,19,19
499,499,64,26,45,47,89,79,26,13,72,54,46,34,33,74,46,13,13,16,31,79
