,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
313,313,18,4,49,24,11,8,12,2,6,11,49,36,24,45,9,15,48,19,32,13
314,314,36,1,38,25,22,31,21,15,10,1,13,31,42,42,29,41,35,3,9,1
315,315,39,16,15,29,20,13,29,29,11,18,43,19,5,2,21,46,40,28,16,24
316,316,2,10,45,6,28,15,23,20,6,40,20,17,42,40,46,21,9,37,12,28
317,317,27,33,1,21,22,24,29,43,31,28,34,15,5,17,38,25,48,15,17,48
318,318,20,16,46,9,39,36,33,4,36,23,31,24,32,26,18,37,38,23,29,3
319,319,42,39,13,49,28,16,18,12,33,31,43,2,11,16,19,8,18,46,31,33
320,320,34,15,18,45,9,21,32,43,24,47,38,37,24,22,44,16,20,44,27,39
321,321,22,48,9,27,22,40,48,40,6,36,13,20,11,9,24,12,24,38,14,31
322,322,44,30,24,1,41,12,34,26,38,13,6,34,5,12,16,15,22,3,41,8
323,323,27,46,21,40,42,12,21,23,23,20,48,33,8,47,15,4,32,43,47,43
324,324,14,1,11,45,37,35,17,12,38,14,23,6,2,41,36,14,10,24,16,3
325,325,45,1,8,18,1,45,13,11,34,10,37,23,16,36,13,18,9,25,23,20
326,326,26,11,40,49,19,22,29,41,44,25,37,12,38,25,22,3,26,28,11,15
327,327,3,6,19,17,15,3,23,26,38,20,49,27,6,17,4,29,36,44,48,3
328,328,19,49,45,23,12,22,6,46,23,22,5,12,9,5,29,33,24,47,32,34
329,329,48,16,22,37,9,12,42,17,3,29,22,19,49,34,9,25,9,24,31,36
330,330,38,27,14,26,8,6,32,3,19,21,28,7,47,33,30,14,27,22,25,31
331,331,35,43,39,4,20,11,39,6,41,34,31,41,14,2,29,19,42,5,20,11
332,332,26,26,37,33,3,25,19,25,22,12,26,5,49,5,42,8,24,33,44,43
333,333,21,46,35,33,21,37,39,40,49,41,30,12,35,15,49,23,15,4,36,7
334,334,21,36,7,15,10,12,42,3,10,18,2,45,6,49,26,23,38,15,30,13
335,335,30,45,40,7,26,35,16,26,43,16,28,46,6,7,1,35,26,2,43,5
336,336,27,11,40,45,26,44,37,21,28,46,9,45,6,27,18,43,8,43,21,40
337,337,13,48,38,1,24,35,10,49,43,9,21,43,39,26,43,8,41,47,17,8
338,338,27,43,22,19,40,9,37,12,6,44,20,41,27,3,45,46,48,39,10,45
339,339,3,8,46,4,6,11,34,10,9,37,18,39,34,9,19,8,5,3,8,19
340,340,36,19,12,22,7,2,23,34,39,42,11,45,46,3,11,36,35,29,13,17
341,341,49,15,26,6,19,10,24,4,39,46,16,21,21,26,25,36,13,11,43,30
342,342,15,9,14,18,8,2,10,15,39,10,19,11,23,27,1,20,40,10,9,31
343,343,46,49,48,6,43,34,19,45,49,22,36,42,18,22,17,45,33,13,20,2
344,344,48,32,29,30,42,25,32,42,32,38,36,26,15,13,34,2,15,26,14,22
345,345,19,2,23,40,35,1,38,32,48,33,36,45,11,45,48,21,15,3,15,22
346,346,5,31,13,3,16,24,34,47,41,31,19,29,41,45,16,42,28,11,44,8
347,347,27,6,9,15,14,31,18,35,18,9,28,5,19,15,37,6,15,6,19,13
348,348,48,29,43,27,8,26,31,27,39,25,48,49,39,46,25,24,19,45,6,38
349,349,44,21,3,20,41,17,18,45,4,31,45,29,8,29,19,14,26,31,40,48
350,350,12,46,6,34,20,39,17,5,34,18,11,34,7,9,34,12,36,2,29,36
351,351,5,9,4,35,14,17,17,25,49,8,45,48,13,35,10,23,27,45,26,49
352,352,11,46,26,10,7,42,48,15,32,13,3,39,30,37,49,47,8,45,2,44
353,353,5,7,13,25,20,18,4,26,12,37,34,10,38,24,42,43,34,30,43,37
354,354,37,27,43,20,10,17,19,4,6,37,31,32,20,37,24,42,29,18,19,41
355,355,11,18,6,41,24,32,2,3,36,1,47,8,47,44,9,49,16,45,22,46
356,356,17,8,15,24,14,43,46,17,32,25,3,24,20,47,33,48,40,39,47,7
357,357,44,26,35,6,11,17,23,27,18,32,18,37,27,46,9,4,29,30,24,38
358,358,20,12,12,6,33,42,47,10,42,40,16,38,14,13,8,11,23,31,4,41
359,359,13,12,43,16,39,47,37,34,49,12,23,30,1,46,12,24,10,32,10,23
360,360,26,33,23,39,20,26,33,34,32,27,6,18,33,31,23,8,30,23,2,36
361,361,27,43,12,40,3,33,5,46,1,5,39,21,24,42,44,49,44,47,1,30
362,362,23,49,13,21,39,45,43,31,32,37,28,23,23,5,44,5,27,41,39,37
363,363,44,17,45,49,49,39,5,14,24,8,49,20,46,30,25,42,33,20,3,25
364,364,12,21,35,48,3,26,23,49,28,21,23,4,46,49,15,1,1,44,18,34
365,365,38,31,35,7,32,36,15,44,42,16,40,33,49,19,12,18,49,4,33,32
366,366,2,8,39,32,23,47,24,39,6,28,47,4,21,34,37,20,34,36,47,45
367,367,6,27,15,27,35,14,23,9,18,30,26,26,28,32,12,30,5,49,43,45
368,368,19,41,15,27,34,22,44,13,49,47,29,30,39,34,11,33,22,38,17,14
369,369,17,25,44,28,47,46,10,48,43,47,15,25,43,24,44,2,14,26,6,26
370,370,32,45,5,6,31,22,37,31,38,18,11,48,44,38,37,3,39,10,29,32
371,371,17,6,48,12,45,22,37,21,34,4,3,41,21,25,3,45,15,23,37,30
372,372,37,32,49,12,38,32,47,12,32,46,47,6,8,32,48,42,29,2,2,30
373,373,34,11,10,34,12,22,45,5,29,13,32,46,20,3,13,40,33,32,1,30
374,374,31,6,38,21,14,33,14,46,24,36,48,31,2,43,45,30,23,28,8,7
375,375,2,10,5,17,26,48,40,17,19,1,11,36,15,48,48,48,42,20,25,5
376,376,14,36,35,24,7,37,43,33,10,34,22,47,29,25,13,12,32,28,45,8
377,377,3,41,42,44,9,13,2,30,34,38,43,33,45,30,1,38,43,48,16,26
378,378,27,32,41,33,36,22,44,36,40,23,31,39,42,39,10,32,12,46,27,43
379,379,16,32,49,39,39,12,33,43,6,14,36,17,29,17,26,44,2,21,14,8
380,380,29,33,17,37,11,20,43,37,17,26,47,21,9,2,20,21,30,14,22,25
381,381,20,34,46,11,13,14,45,15,31,7,18,11,23,35,27,40,20,22,45,10
382,382,13,24,43,3,9,35,46,43,30,32,32,48,11,43,18,37,3,39,13,7
383,383,19,48,10,15,38,42,37,1,2,31,12,41,16,41,11,32,2,44,3,45
384,384,39,30,7,33,4,20,28,19,19,4,11,45,49,4,17,34,7,22,35,46
385,385,1,6,1,33,28,24,44,38,24,17,33,20,25,23,39,15,19,44,14,2
386,386,35,31,16,6,13,37,26,47,45,9,38,22,8,44,24,20,15,14,3,9
387,387,5,38,14,37,42,29,29,24,9,10,16,17,36,10,5,34,16,19,4,37
388,388,31,34,39,23,45,46,41,15,33,15,40,27,45,45,47,21,8,26,30,27
389,389,8,49,37,12,26,14,18,36,27,36,49,9,13,4,2,17,31,10,34,33
390,390,24,20,6,17,26,14,10,49,37,41,3,8,9,31,30,9,21,15,17,19
391,391,29,44,15,31,45,6,34,37,19,32,34,33,5,31,30,17,27,9,41,15
392,392,21,21,6,7,38,27,30,27,30,47,16,19,13,11,30,47,28,16,33,4
393,393,32,19,26,21,18,27,22,11,25,31,24,44,4,6,27,3,25,34,41,28
394,394,8,17,20,45,26,40,23,1,29,6,11,3,13,45,39,35,30,13,14,15
395,395,27,42,12,27,40,38,6,18,18,24,33,10,11,32,49,36,35,10,19,41
396,396,20,20,5,1,38,19,43,42,19,9,18,17,40,7,32,16,1,4,10,36
397,397,38,13,17,21,4,15,35,32,29,33,32,34,14,49,9,5,9,27,13,24
398,398,28,9,18,28,42,8,8,11,29,13,25,32,1,47,2,48,12,45,9,24
399,399,48,42,33,39,42,34,23,4,22,16,3,4,47,9,48,20,18,19,16,21
400,400,14,27,19,24,22,40,20,32,31,25,39,45,8,5,18,39,18,35,21,22
401,401,37,11,3,28,47,37,46,28,15,11,37,34,45,24,11,36,35,5,16,42
402,402,10,38,37,33,30,7,44,12,1,49,2,26,12,49,48,11,43,20,10,46
403,403,40,18,33,17,21,45,3,48,40,26,23,47,23,24,28,35,34,5,36,13
404,404,15,20,49,5,11,9,43,9,7,16,6,43,28,39,23,11,19,11,47,23
405,405,15,17,28,38,38,11,38,22,35,24,36,37,13,43,26,42,23,13,44,46
406,406,8,17,23,1,8,25,8,45,14,14,19,41,3,19,32,49,10,36,44,6
407,407,49,28,37,41,24,45,1,19,10,31,37,26,46,14,27,27,26,36,3,47
408,408,27,14,10,30,31,2,48,36,30,38,47,31,49,13,16,49,36,43,25,1
409,409,27,13,26,8,31,13,49,12,27,22,47,2,42,16,12,19,32,4,32,21
410,410,28,23,22,33,14,20,26,36,9,4,49,21,14,46,45,48,47,25,35,33
411,411,22,37,39,1,24,23,31,12,38,35,11,23,13,5,2,10,38,27,13,43
412,412,31,42,16,29,23,41,39,17,37,4,22,21,25,27,27,10,18,8,26,26
413,413,11,31,28,16,47,20,47,32,18,44,28,16,47,12,29,8,47,20,17,18
414,414,44,20,13,39,20,32,17,7,32,11,45,21,5,20,20,35,28,4,4,29
415,415,15,43,42,32,45,1,30,39,29,17,1,21,49,46,12,38,24,6,26,27
416,416,18,28,34,17,10,49,9,48,41,32,35,48,16,35,1,30,2,32,20,10
417,417,20,24,34,2,12,36,49,12,31,8,46,26,27,44,35,34,16,38,23,28
418,418,48,47,32,3,40,49,49,44,12,10,31,10,14,49,29,41,33,47,3,46
419,419,3,30,48,44,38,43,13,44,21,26,47,47,24,15,37,28,43,36,6,12
420,420,20,22,31,45,31,18,16,24,42,20,37,39,10,43,20,6,41,5,38,29
421,421,7,9,48,34,9,11,11,47,26,19,15,15,11,28,41,45,39,19,49,20
422,422,17,13,32,6,1,11,26,23,6,31,30,2,10,25,20,28,30,21,1,31
423,423,14,9,42,48,15,28,30,16,5,23,15,15,32,26,1,34,8,17,20,29
424,424,26,27,35,44,40,33,40,44,20,32,19,7,16,25,1,14,40,5,24,13
425,425,49,40,33,32,35,7,40,17,49,27,37,27,27,9,11,16,31,19,16,27
426,426,20,28,19,43,42,36,48,33,8,5,17,1,41,7,8,46,25,16,42,2
427,427,38,19,31,39,4,41,23,25,8,24,28,19,45,10,45,25,49,44,16,30
428,428,48,2,23,18,21,14,36,34,18,48,37,24,17,20,35,3,11,36,22,32
429,429,30,24,47,12,14,47,2,14,5,21,23,11,46,10,40,23,43,36,30,15
430,430,24,3,21,33,15,9,31,48,16,31,47,30,1,29,35,25,6,7,33,13
431,431,41,43,43,2,49,33,24,13,11,17,12,46,23,22,10,33,23,3,18,47
432,432,4,42,49,45,21,20,28,28,3,19,47,44,41,6,46,32,2,43,44,42
433,433,39,38,1,13,21,42,34,3,19,40,45,11,23,7,45,40,48,29,1,1
434,434,40,26,18,24,6,2,8,29,40,43,32,3,15,6,44,22,43,13,35,39
435,435,49,31,1,37,18,16,30,15,49,15,8,43,48,42,32,29,25,47,34,19
436,436,41,1,8,27,26,31,24,33,47,34,39,7,48,21,46,33,18,4,5,19
437,437,15,22,28,2,31,6,12,21,23,1,38,26,24,11,46,16,26,36,41,28
438,438,19,22,41,5,38,16,25,23,48,10,31,12,4,27,36,35,22,31,21,25
439,439,14,40,43,26,1,31,31,45,15,37,39,15,11,45,12,14,48,28,13,12
440,440,32,49,13,28,15,40,37,32,3,13,29,34,3,8,19,43,17,15,40,49
441,441,37,23,8,40,1,15,1,49,6,8,13,17,31,20,18,19,5,22,44,5
442,442,9,26,49,45,47,38,40,34,29,39,32,3,25,3,35,31,9,21,13,28
443,443,4,34,39,7,39,42,26,40,11,42,44,23,2,3,32,38,23,8,8,8
444,444,22,49,9,41,47,31,29,12,29,5,46,14,14,5,19,39,18,5,48,48
445,445,9,12,44,27,25,5,13,45,22,33,45,26,27,6,44,2,49,22,41,48
446,446,7,40,44,22,26,14,34,6,17,9,26,38,32,48,41,15,22,17,17,25
447,447,5,1,35,9,47,18,18,27,13,16,2,44,33,49,22,46,14,3,18,45
448,448,10,10,41,23,43,41,35,48,18,3,28,36,45,48,40,24,24,40,10,14
449,449,29,18,7,27,25,8,25,49,20,33,27,49,45,29,48,41,49,49,3,42
450,450,34,14,23,28,27,47,13,8,13,34,39,46,37,4,10,22,47,47,19,22
451,451,39,15,44,39,9,35,36,4,20,26,3,2,23,19,38,29,34,21,10,19
452,452,30,36,15,47,3,7,27,32,40,25,4,43,27,5,1,33,39,9,30,25
453,453,44,44,19,36,1,18,3,39,41,26,4,34,21,30,26,5,40,7,21,16
454,454,30,15,13,7,41,41,47,5,17,18,45,41,9,32,49,42,1,23,10,34
455,455,36,9,30,20,6,44,35,48,35,47,23,24,46,15,45,20,37,4,29,10
456,456,11,4,27,25,5,21,47,27,20,10,47,49,5,6,32,44,38,36,9,40
457,457,26,41,44,39,38,19,23,5,15,3,12,36,27,39,30,37,34,30,22,13
458,458,23,22,2,29,18,25,46,19,19,45,24,44,40,18,28,16,13,7,5,29
459,459,49,10,27,24,32,2,40,8,18,24,7,47,25,24,39,3,4,8,42,33
460,460,11,33,7,35,7,2,23,27,36,30,40,24,22,15,13,28,41,25,37,19
461,461,11,13,21,47,27,16,32,5,49,9,12,10,26,43,47,33,43,9,29,34
462,462,17,24,43,11,8,37,4,33,36,20,2,5,14,16,38,28,12,49,20,31
463,463,7,43,1,6,10,28,32,20,43,44,10,23,17,14,19,37,38,26,7,24
464,464,39,46,19,24,7,11,12,16,29,46,41,17,21,18,11,1,20,5,19,25
465,465,19,4,31,18,38,14,48,32,21,5,6,47,40,36,7,9,29,15,15,36
466,466,33,16,2,5,3,35,24,25,37,19,16,3,42,16,45,19,25,39,27,37
467,467,9,25,33,38,11,16,25,31,2,6,21,46,24,11,49,34,48,42,38,42
468,468,35,32,7,40,25,28,42,13,27,34,6,5,37,20,41,42,43,14,9,14
469,469,3,29,46,7,38,14,12,13,17,23,15,5,48,39,46,36,1,9,41,1
470,470,41,32,14,48,40,49,20,13,31,49,20,14,15,12,34,21,27,26,15,35
471,471,40,45,28,26,43,13,46,41,2,22,9,36,46,33,25,48,16,9,45,20
472,472,23,29,11,48,10,27,47,9,16,19,42,35,20,35,24,24,2,14,20,11
473,473,21,10,24,29,28,29,6,14,28,44,18,28,35,37,14,37,12,31,46,4
474,474,26,24,21,46,9,3,7,22,27,32,38,48,28,31,38,21,23,31,10,28
475,475,2,37,15,20,39,46,32,36,44,20,38,1,35,8,45,2,45,15,45,46
476,476,28,42,34,13,32,35,42,4,45,43,19,2,48,15,2,20,17,27,12,9
477,477,10,37,13,41,15,17,7,11,10,46,6,26,19,31,5,25,36,46,2,27
478,478,5,28,39,1,49,11,6,4,41,35,30,2,24,18,29,13,31,11,15,38
479,479,11,33,4,29,13,12,18,31,20,13,29,23,34,48,30,39,43,11,20,6
480,480,8,12,36,13,35,46,30,27,23,23,49,19,14,31,38,7,32,6,43,5
481,481,32,39,41,30,4,8,31,11,6,23,23,20,22,49,49,14,36,1,37,27
482,482,23,45,21,12,42,28,31,26,6,5,1,45,14,32,27,10,44,7,4,2
483,483,25,28,2,27,42,37,14,7,32,27,49,23,11,35,42,41,15,38,29,38
484,484,11,13,44,42,40,34,14,10,8,22,40,36,43,24,37,48,14,22,30,6
485,485,36,27,3,2,6,33,48,42,20,30,37,26,15,8,21,25,28,25,41,38
486,486,33,14,46,42,34,8,5,18,46,35,39,39,42,27,4,16,42,5,13,19
487,487,49,38,18,42,24,48,10,48,7,47,20,3,22,42,22,24,4,17,31,1
488,488,43,45,43,45,19,4,47,8,41,25,19,7,1,10,10,6,38,49,41,20
489,489,32,35,6,25,34,1,43,16,12,1,7,4,35,31,37,16,8,14,29,30
490,490,47,49,24,22,34,1,15,37,13,6,45,14,1,34,33,41,21,37,23,34
491,491,13,10,41,36,18,22,12,11,8,13,7,27,24,23,40,18,34,32,25,15
492,492,12,40,47,25,20,20,27,8,22,9,5,17,9,11,47,36,20,37,22,39
493,493,24,3,42,46,25,49,6,46,42,25,1,35,4,1,15,2,14,27,49,37
494,494,14,26,29,32,43,15,30,2,13,3,11,24,47,24,43,30,44,40,20,6
495,495,3,29,34,46,2,17,3,6,35,19,37,32,23,11,8,23,38,38,14,49
496,496,11,12,20,39,21,8,14,45,25,48,26,3,30,48,30,30,27,38,28,37
497,497,30,38,27,9,26,27,4,25,34,5,11,34,49,27,30,17,36,6,30,45
498,498,41,11,13,8,35,42,9,17,18,5,30,32,1,48,22,19,43,46,38,11
499,499,26,17,31,44,45,14,41,14,34,28,41,13,18,48,40,2,42,34,38,7
