,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19,Obj010,Obj110,Obj011,Obj111,Obj012,Obj112,Obj013,Obj113,Obj014,Obj114
213,213,8,62,91,56,98,1,35,78,57,64,82,48,42,59,81,87,76,75,38,63,1,73,22,73,98,88,85,31,60,52
214,214,48,68,67,1,89,95,80,70,8,42,45,80,22,30,43,39,1,52,84,96,23,76,10,74,72,40,40,13,31,71
215,215,85,84,27,43,51,8,19,45,56,47,78,81,8,24,57,95,50,66,23,10,43,28,64,14,98,28,61,22,79,4
216,216,65,65,35,9,67,56,42,34,25,71,59,10,36,85,75,23,39,13,41,78,38,65,14,45,38,17,20,2,36,96
217,217,19,17,80,14,32,44,17,67,54,35,88,24,23,16,42,72,83,62,85,99,2,62,38,67,73,67,39,65,28,97
218,218,42,27,15,41,85,6,96,48,30,64,92,31,27,65,3,22,90,29,77,31,82,69,70,53,75,75,25,13,39,97
219,219,40,72,6,19,66,89,39,81,96,88,49,42,8,72,56,27,93,92,82,13,34,73,32,38,42,88,64,82,97,69
220,220,20,53,51,47,23,11,62,46,29,67,12,20,69,93,44,85,85,48,40,42,71,71,83,88,85,80,27,88,75,78
221,221,38,54,78,46,77,32,75,54,21,65,66,54,87,30,40,85,75,31,36,48,70,71,16,80,22,68,7,48,94,93
222,222,88,1,43,46,86,92,88,52,20,83,64,17,47,17,4,71,82,85,17,21,71,31,60,43,44,98,58,61,43,21
223,223,71,20,20,2,98,95,19,57,11,1,81,34,65,85,35,37,1,61,9,4,24,60,20,75,99,81,44,76,7,54
224,224,26,3,63,41,94,34,57,4,66,92,3,88,4,38,46,62,4,83,29,56,67,30,60,56,4,3,67,15,48,86
225,225,48,66,22,50,75,14,4,13,81,18,31,39,57,37,60,64,3,25,38,24,40,59,96,45,67,78,29,24,33,64
226,226,85,13,86,84,43,3,14,44,58,23,2,45,42,65,96,85,38,47,28,76,72,55,78,4,25,7,37,20,7,57
227,227,63,5,75,32,42,1,22,13,78,85,51,28,20,9,64,66,87,38,67,57,16,81,67,91,21,35,67,71,46,90
228,228,39,80,76,86,62,34,57,9,35,13,25,74,60,69,11,79,28,42,49,44,33,66,13,64,53,2,50,70,9,9
229,229,7,11,49,71,99,35,77,51,24,32,14,55,13,39,95,62,67,43,47,8,94,72,9,79,56,72,56,66,31,22
230,230,18,16,11,57,52,77,36,52,58,53,2,86,59,91,44,41,9,58,66,25,76,20,56,21,88,26,71,25,67,74
231,231,35,23,46,61,57,9,49,36,80,98,81,35,3,6,5,74,8,86,69,75,29,86,43,83,10,50,11,2,59,73
232,232,16,68,98,56,85,8,51,17,5,71,75,41,29,69,38,20,29,55,43,99,22,49,38,93,19,38,79,72,94,50
233,233,76,90,84,68,72,51,67,51,23,80,65,20,17,12,19,38,66,47,7,74,68,60,41,92,25,2,67,40,63,89
234,234,53,60,20,93,31,34,65,61,41,54,41,77,59,26,52,17,91,61,96,71,11,86,28,76,9,50,12,67,61,85
235,235,3,98,99,48,7,94,19,47,73,15,68,40,38,47,83,38,32,21,50,37,31,23,25,81,42,9,72,35,4,74
236,236,73,87,61,92,75,66,9,87,52,35,99,56,80,95,26,13,69,94,24,28,85,44,54,62,63,73,30,34,62,70
237,237,42,80,84,93,18,18,32,85,61,82,30,16,94,41,42,56,70,83,12,16,97,22,5,8,87,31,75,77,30,86
238,238,96,29,5,20,75,85,3,66,18,71,16,55,56,15,59,50,42,83,67,43,40,65,8,88,76,89,60,19,79,37
239,239,1,65,33,68,74,94,25,36,36,42,43,43,57,54,81,33,39,72,46,85,82,78,48,77,43,94,89,9,53,87
240,240,85,28,46,11,86,50,61,73,98,22,57,10,63,46,44,49,48,96,14,43,12,79,84,54,30,57,22,32,1,92
241,241,84,79,51,31,62,66,25,30,22,48,7,67,78,75,74,34,24,45,70,50,78,42,98,54,53,21,49,4,69,70
242,242,5,33,35,46,94,92,50,2,58,54,60,95,78,51,46,46,35,14,19,83,21,21,27,12,57,25,56,4,75,66
243,243,93,33,65,34,16,59,45,75,68,90,5,54,70,63,54,43,23,21,65,88,40,86,92,79,33,39,97,56,1,42
244,244,97,95,67,49,73,12,22,47,19,90,17,62,73,43,60,3,26,26,87,17,10,27,93,64,2,36,71,88,16,58
245,245,5,33,43,74,26,92,59,83,93,56,83,23,6,86,26,5,94,45,13,93,4,76,4,11,5,1,93,6,46,74
246,246,38,4,41,79,24,12,87,67,12,24,83,34,77,39,30,3,52,34,73,67,24,17,42,69,62,30,6,43,88,53
247,247,16,78,54,76,7,90,2,73,32,5,48,34,67,89,42,90,12,36,33,51,77,73,46,32,90,97,98,94,45,49
248,248,27,65,38,22,62,98,9,4,65,90,71,92,42,83,43,88,13,14,62,79,81,61,60,83,13,22,49,43,27,25
249,249,2,33,75,91,14,89,27,49,5,83,38,89,76,98,25,98,22,24,6,88,90,5,72,34,89,20,56,57,28,57
250,250,47,49,97,73,6,66,75,69,49,42,26,34,16,86,68,67,2,94,45,68,56,72,3,66,60,61,61,3,23,16
251,251,42,62,59,69,15,43,38,27,10,56,51,60,43,63,89,17,90,45,3,25,32,28,58,58,66,58,72,56,44,99
252,252,19,99,7,38,27,33,14,56,62,96,64,23,15,49,83,91,57,18,13,38,50,3,38,23,43,88,34,14,37,66
253,253,23,67,64,86,93,52,87,64,70,30,89,23,79,31,96,30,55,52,6,18,98,99,17,60,18,9,61,93,4,31
254,254,54,29,73,65,79,35,14,15,13,49,4,38,3,30,32,68,65,75,14,26,65,8,24,86,23,13,21,84,90,95
255,255,7,27,72,40,93,54,88,97,13,51,31,14,33,86,38,88,87,81,68,20,76,59,14,70,90,9,71,37,60,55
256,256,78,58,6,62,67,74,45,66,36,60,80,55,73,49,5,67,8,24,35,69,90,98,71,32,7,90,10,72,85,42
257,257,72,31,72,48,93,73,38,23,87,24,3,30,17,78,50,66,73,18,34,16,96,84,82,42,14,45,14,21,64,77
258,258,34,57,46,49,66,26,84,8,12,34,97,93,35,93,41,58,3,8,92,25,27,34,9,15,92,36,71,26,7,92
259,259,93,62,44,24,51,82,75,22,63,11,2,86,32,75,44,93,60,13,66,8,77,4,81,77,60,52,16,72,33,67
260,260,56,32,51,81,70,36,46,84,73,99,13,9,2,26,88,6,83,69,64,77,32,50,58,81,63,37,21,48,32,59
261,261,87,59,2,40,70,97,80,78,46,22,89,22,53,14,22,57,90,1,32,47,85,86,71,41,5,14,18,53,47,63
262,262,69,44,12,8,47,23,29,60,92,27,97,12,59,82,93,97,92,84,69,70,86,38,69,53,58,26,47,23,93,95
263,263,49,78,85,99,85,7,54,58,53,35,6,32,85,49,58,38,83,76,77,32,20,77,23,4,45,6,22,44,1,91
264,264,54,30,7,52,72,75,10,29,1,50,13,92,52,13,43,93,30,46,97,44,35,37,84,63,67,90,71,90,60,40
265,265,13,12,7,40,30,30,18,3,69,12,30,32,2,44,75,16,40,11,74,15,13,71,75,63,36,72,88,68,33,33
266,266,94,30,74,87,54,47,10,31,16,25,68,61,55,20,14,41,40,22,3,14,99,78,27,53,15,41,12,35,64,88
267,267,80,28,82,9,45,67,13,69,5,94,93,96,26,76,44,48,77,15,60,59,98,67,88,64,95,31,77,8,59,70
268,268,80,64,27,82,63,55,66,84,55,98,46,15,36,23,48,29,97,37,6,96,65,50,95,23,46,62,94,6,77,38
269,269,42,30,5,67,49,46,60,14,4,63,40,15,6,46,30,3,77,83,91,61,62,97,20,73,79,48,62,62,7,98
270,270,5,13,10,9,93,74,99,96,1,10,94,6,28,28,14,66,30,72,66,34,70,77,30,51,89,64,45,98,19,40
271,271,15,39,8,40,65,23,82,22,58,89,47,97,94,74,5,21,98,42,6,89,44,50,46,38,11,8,63,1,20,39
272,272,12,18,46,43,10,54,60,86,64,78,1,40,38,12,19,67,38,40,14,88,99,73,66,29,51,21,28,38,55,78
273,273,59,15,83,3,9,10,57,76,46,78,6,10,6,52,16,76,13,66,22,55,39,44,31,65,41,87,75,73,69,72
274,274,43,10,4,50,2,44,68,66,48,39,82,70,89,39,23,94,43,74,37,77,6,70,71,44,15,80,88,41,65,98
275,275,3,71,1,98,57,62,5,70,67,14,66,58,10,89,36,20,35,72,87,93,4,54,25,67,35,60,47,65,39,12
276,276,60,35,59,40,20,11,93,58,7,74,32,51,31,73,44,64,42,70,37,75,74,4,34,65,49,29,50,19,91,16
277,277,93,63,46,13,40,91,32,93,45,98,76,45,33,57,43,7,88,38,79,14,63,1,34,57,6,13,15,42,69,45
278,278,14,91,75,16,76,71,2,50,48,42,56,48,6,60,41,19,62,75,11,32,86,25,64,15,74,69,68,89,23,19
279,279,82,11,2,67,73,22,37,38,47,32,65,31,57,77,97,55,78,54,85,86,54,57,85,34,19,54,33,89,3,85
280,280,45,25,19,17,42,5,92,44,73,73,2,56,1,37,66,47,97,33,98,23,87,10,54,7,81,8,67,70,31,71
281,281,85,71,96,8,98,79,12,92,59,25,54,85,31,29,57,20,49,34,93,37,29,80,71,53,67,91,5,2,94,25
282,282,2,32,21,86,62,53,55,61,25,99,12,73,48,36,94,14,60,76,56,4,61,94,52,65,90,21,26,92,54,96
283,283,17,50,69,54,2,79,60,71,42,47,6,17,78,23,74,13,1,93,38,61,7,93,91,9,57,81,42,54,82,34
284,284,57,87,89,44,27,14,68,58,76,8,21,69,2,48,93,8,41,25,17,40,8,65,3,19,64,11,23,61,52,16
285,285,28,38,85,26,34,42,97,78,21,39,32,86,74,19,73,45,94,61,98,31,52,24,95,87,76,72,52,41,64,34
286,286,43,6,87,61,42,9,21,7,34,16,37,85,55,86,99,1,75,8,14,86,38,1,5,45,19,34,65,46,70,42
287,287,11,43,42,89,30,84,37,70,3,3,17,20,33,38,57,31,37,75,62,46,68,80,49,81,7,1,89,53,33,1
288,288,61,54,78,7,44,34,12,48,5,13,59,31,22,92,28,80,29,66,35,47,87,53,39,94,69,44,59,29,96,33
289,289,56,14,76,49,65,19,11,20,58,36,50,73,85,72,15,63,92,14,91,55,3,51,46,28,21,23,99,70,44,90
290,290,77,14,24,65,43,18,93,75,92,42,25,61,93,23,17,78,41,10,5,4,12,27,41,38,22,14,14,8,76,15
291,291,15,27,51,48,89,55,26,26,97,85,38,88,9,55,60,25,92,58,71,36,89,61,19,46,21,60,9,55,83,21
292,292,88,21,40,61,35,83,31,65,97,76,67,3,4,54,88,11,41,61,8,44,31,52,79,26,23,26,1,50,87,46
293,293,31,77,26,22,90,73,36,77,48,91,65,55,1,11,56,28,93,64,97,62,39,89,10,23,18,33,27,94,85,90
294,294,60,71,92,94,54,10,97,29,26,46,38,34,94,35,60,22,87,73,7,15,89,97,92,28,17,33,6,72,12,94
295,295,45,24,38,30,76,57,95,32,85,88,7,3,7,41,4,38,11,98,8,66,97,62,85,43,4,31,42,63,32,74
296,296,99,85,19,6,58,66,94,66,63,59,59,28,50,92,64,25,60,49,15,2,72,40,55,13,18,24,68,75,26,17
297,297,70,22,38,64,75,2,20,40,95,31,95,28,19,18,27,52,39,19,37,5,58,67,37,4,37,61,27,71,50,11
298,298,10,78,14,94,64,28,37,76,27,9,58,61,66,68,27,44,33,16,86,78,99,71,21,80,46,72,98,18,99,62
299,299,30,80,63,39,13,60,53,91,73,7,24,78,11,87,69,10,17,97,41,31,65,25,85,57,5,63,4,17,76,11
300,300,50,2,63,78,54,66,92,9,70,16,43,80,48,46,37,70,31,38,84,53,55,27,8,88,13,44,63,68,13,71
301,301,34,85,65,56,42,22,55,9,8,86,9,16,99,57,13,20,19,99,34,3,74,89,81,61,8,18,74,17,55,98
302,302,88,13,87,64,88,11,33,74,9,84,73,86,10,46,28,29,86,35,38,8,72,87,15,8,91,10,75,81,14,53
303,303,57,41,87,25,29,48,61,82,43,72,51,42,34,11,8,65,96,68,27,21,43,6,92,47,12,74,97,17,16,65
304,304,49,29,60,23,72,96,2,71,91,25,80,17,20,50,33,59,47,17,57,25,96,21,64,31,4,37,5,89,18,94
305,305,30,7,44,29,59,43,8,20,19,85,24,16,2,35,29,40,79,74,19,81,74,42,1,58,57,76,45,97,39,19
306,306,24,57,41,58,23,35,29,58,25,28,79,83,25,31,59,82,24,87,28,87,50,70,76,12,88,85,16,88,66,21
307,307,74,91,35,34,66,4,52,63,5,73,44,10,40,41,79,69,97,72,83,53,66,2,27,82,97,64,49,51,64,37
308,308,40,47,48,28,65,56,34,66,37,50,85,92,94,29,91,79,68,82,37,92,74,96,35,67,69,90,24,66,86,33
309,309,2,92,31,35,45,41,72,19,37,79,91,48,99,53,32,85,71,53,80,37,29,58,72,80,89,17,53,96,92,8
310,310,8,35,95,94,49,91,47,32,38,63,46,68,32,15,21,70,96,36,24,37,99,18,92,58,53,71,29,86,20,15
311,311,51,35,57,86,87,63,58,18,5,42,17,27,58,67,63,31,85,85,36,96,58,2,99,33,2,79,47,39,88,11
312,312,75,18,33,93,99,93,8,17,57,64,42,22,99,18,93,40,17,77,89,60,85,79,25,84,68,84,28,18,98,26
313,313,38,40,3,9,88,91,78,53,95,25,70,57,77,19,10,30,80,71,33,69,42,74,38,27,47,18,6,95,10,91
314,314,92,98,70,75,42,93,36,18,63,32,6,65,8,89,57,8,11,69,40,57,2,67,36,41,66,35,32,22,63,98
315,315,88,55,68,5,93,38,41,47,72,4,23,90,43,1,64,19,14,77,27,51,81,14,56,80,11,28,8,44,20,55
316,316,26,94,66,30,76,1,78,94,54,69,50,86,35,33,51,4,67,91,46,34,22,20,62,20,56,11,99,43,61,24
317,317,25,12,5,54,6,93,43,85,83,44,71,51,59,30,64,44,57,19,99,56,39,54,84,23,98,42,16,1,71,44
318,318,20,73,82,97,4,33,66,83,40,41,21,99,76,31,61,62,4,33,60,95,33,17,69,77,72,22,24,68,85,73
319,319,98,25,10,72,83,84,32,7,90,34,44,4,84,56,18,29,86,95,5,2,96,26,23,10,25,47,71,14,41,75
320,320,92,29,97,65,26,64,49,48,63,1,42,78,7,22,83,46,67,38,47,51,56,42,13,87,68,55,69,17,86,62
321,321,2,70,99,12,43,35,19,70,47,1,94,87,19,96,51,75,78,32,10,95,86,82,77,7,26,73,27,20,74,44
322,322,60,28,77,13,1,36,50,62,47,74,55,10,45,66,85,58,49,97,18,29,1,29,97,4,77,25,19,47,23,95
323,323,72,40,76,24,26,25,62,46,70,37,15,83,29,6,82,93,56,96,64,64,27,1,49,57,75,80,94,97,21,87
324,324,30,40,35,38,35,73,60,17,56,95,3,48,57,23,5,99,41,76,67,10,47,32,34,15,56,29,80,92,58,39
325,325,58,58,66,65,92,95,45,39,89,18,48,34,29,4,85,42,4,57,70,18,97,28,56,11,82,3,27,81,22,40
326,326,52,7,46,16,15,41,86,59,28,1,22,94,38,37,33,88,20,13,91,85,9,27,73,1,55,41,17,11,48,21
327,327,85,37,96,86,10,68,11,50,63,88,56,19,88,76,43,68,75,53,56,34,84,38,88,53,49,16,50,43,59,97
328,328,79,11,17,99,45,70,33,69,75,7,43,11,8,14,14,95,80,56,28,50,62,34,4,11,31,52,49,10,82,69
329,329,58,39,50,67,60,53,2,49,41,16,87,95,45,65,36,75,3,69,62,27,86,1,51,48,54,25,66,39,13,65
330,330,92,28,39,4,49,71,16,34,19,79,88,16,16,46,72,83,82,70,26,57,58,27,92,47,88,15,23,55,51,5
331,331,37,29,36,89,23,15,10,64,40,93,28,9,2,58,91,18,13,95,47,85,5,4,27,17,20,13,71,33,50,51
332,332,96,24,61,44,58,42,68,69,30,80,7,98,88,76,26,34,76,82,45,55,26,59,72,74,75,44,12,1,62,41
333,333,44,81,38,34,16,40,75,77,35,14,33,85,28,26,21,30,55,5,82,13,95,4,20,50,86,29,41,25,65,3
334,334,55,47,50,69,36,98,25,22,27,34,55,92,88,33,26,44,78,89,18,66,39,38,99,55,70,83,37,22,4,97
335,335,26,55,30,29,38,7,62,4,96,34,23,83,80,66,98,68,5,95,70,61,71,37,32,7,24,26,46,99,33,37
336,336,49,10,60,82,72,13,18,68,30,4,27,12,61,29,21,2,5,45,57,58,55,62,74,14,89,84,27,71,59,94
337,337,8,17,77,53,42,26,54,15,31,23,85,73,2,86,4,87,56,90,3,66,41,98,82,9,23,1,16,2,99,33
338,338,4,81,9,49,70,73,42,98,11,48,45,25,8,28,33,50,20,9,37,8,16,25,83,87,92,13,22,18,84,85
339,339,50,11,21,26,83,65,53,84,74,74,26,65,25,56,68,99,89,93,51,34,41,23,8,77,34,45,34,56,98,40
340,340,51,58,35,23,2,85,12,14,3,26,2,72,81,77,30,89,23,16,84,74,60,72,77,85,58,89,9,18,90,41
341,341,78,22,48,20,40,91,68,80,77,22,33,78,53,25,5,15,76,33,67,94,66,54,78,78,97,71,62,28,95,74
342,342,54,85,44,4,56,15,83,81,83,34,11,13,90,66,69,84,95,32,87,45,83,34,94,81,91,21,78,41,76,58
343,343,81,1,90,24,44,52,43,25,40,37,98,71,65,68,18,77,12,93,82,69,4,24,75,5,1,32,34,21,50,15
344,344,83,85,95,87,92,20,16,55,93,23,17,82,76,70,88,92,5,18,96,94,73,81,97,35,15,44,13,85,38,67
345,345,6,49,45,55,18,66,76,69,83,20,75,4,52,2,40,88,37,75,39,39,97,99,2,59,87,77,56,74,98,86
346,346,12,75,80,33,68,63,22,49,65,24,63,93,54,53,14,41,69,7,90,33,15,65,51,85,91,6,22,59,5,99
347,347,48,27,41,57,22,82,86,95,66,62,65,77,50,11,20,56,51,51,75,55,92,70,26,20,30,67,44,82,61,98
348,348,95,13,20,37,48,21,97,63,19,14,18,5,17,82,92,38,75,97,57,43,95,57,22,22,75,88,35,41,98,39
349,349,81,20,57,3,64,38,76,51,57,2,51,11,42,96,19,59,63,41,91,90,38,12,94,71,11,15,91,35,72,9
350,350,57,78,38,39,81,46,9,55,4,9,9,8,90,11,53,6,71,2,99,43,17,59,92,29,23,54,28,20,22,27
351,351,37,40,65,94,38,93,94,49,51,72,35,35,70,84,48,13,2,57,4,60,29,85,44,39,81,71,64,1,81,58
352,352,50,72,22,6,98,45,55,41,28,11,96,6,46,61,22,29,54,47,70,34,92,79,77,23,12,14,41,34,53,48
353,353,75,45,70,2,38,54,63,26,98,70,51,3,98,38,22,38,30,86,70,56,52,6,78,39,64,51,73,8,13,11
354,354,23,3,8,30,29,63,65,59,45,91,99,60,62,74,45,83,49,79,53,9,84,19,45,53,87,33,45,9,94,98
355,355,77,5,66,86,15,78,10,77,52,66,25,2,18,67,82,32,97,55,8,50,26,73,70,14,13,82,89,70,80,69
356,356,93,81,19,38,50,36,44,64,83,34,65,86,14,37,77,15,6,46,10,89,58,25,69,88,76,81,71,50,8,84
357,357,61,42,73,28,92,14,33,85,19,19,17,20,19,91,78,97,57,39,51,43,62,36,92,13,33,32,76,69,70,22
358,358,72,53,49,31,27,22,28,51,66,10,9,95,54,15,93,64,46,81,81,44,94,29,33,97,51,84,48,32,44,25
359,359,51,90,11,69,21,82,13,4,9,26,87,27,73,41,35,84,68,50,21,89,3,6,39,70,99,73,29,25,10,4
360,360,21,49,29,60,99,14,7,87,81,12,24,18,15,87,66,52,84,19,52,6,97,20,66,82,37,55,41,56,63,36
361,361,82,85,28,61,98,59,1,64,93,80,11,64,52,85,74,97,25,25,33,12,91,97,85,34,10,45,8,5,48,99
362,362,60,67,28,63,84,43,3,41,21,58,52,8,6,90,77,82,93,87,95,46,90,23,41,4,86,41,95,6,84,18
363,363,85,45,32,44,70,29,25,73,6,29,37,64,75,86,27,75,12,70,9,42,31,91,24,91,16,61,33,87,11,17
364,364,1,61,2,71,38,28,45,29,31,81,86,16,11,73,51,64,23,25,30,71,44,58,92,68,90,36,78,9,89,9
365,365,89,62,3,4,6,8,68,9,61,78,6,4,29,75,74,78,39,23,79,56,17,56,54,45,45,9,79,52,21,72
366,366,15,4,34,10,82,92,66,39,59,91,8,13,57,51,36,27,61,17,9,15,30,5,33,23,98,32,46,29,25,8
367,367,63,73,4,58,74,3,38,90,6,29,30,28,97,89,57,32,64,17,41,90,69,5,94,70,66,16,74,63,40,74
368,368,52,19,1,67,49,28,47,81,46,29,99,1,94,29,56,13,82,68,22,46,75,13,52,12,43,68,36,96,15,21
369,369,40,69,76,8,66,73,54,49,53,53,86,60,78,45,61,35,18,86,38,64,7,44,99,11,11,91,80,62,53,73
370,370,19,72,1,78,42,76,99,56,2,92,15,28,82,81,52,43,96,86,76,99,40,65,21,47,9,24,59,66,68,76
371,371,64,14,3,61,97,15,54,95,40,29,81,73,77,54,2,54,4,14,37,78,16,23,33,94,30,20,28,2,42,73
372,372,80,44,43,31,2,94,75,29,40,42,23,77,50,31,70,98,24,87,76,12,29,42,43,11,19,39,37,82,87,71
373,373,75,40,66,62,82,79,21,7,43,98,95,31,56,44,51,85,47,15,1,44,20,7,8,84,24,29,11,88,32,82
374,374,94,87,3,32,34,28,75,97,55,95,17,23,9,75,39,94,57,21,73,16,7,83,58,48,39,94,58,19,72,62
375,375,35,24,96,45,64,79,7,9,22,33,47,25,80,83,7,12,38,85,79,26,68,5,86,44,27,80,49,2,57,20
376,376,71,53,22,21,88,17,43,71,44,59,17,42,8,77,42,55,38,89,54,23,33,8,71,43,23,93,59,61,58,48
377,377,43,74,74,69,23,52,8,37,29,13,91,19,72,78,35,45,22,85,41,96,55,45,56,58,61,84,13,15,33,38
378,378,46,71,60,47,56,60,17,13,10,42,83,61,76,39,39,64,1,81,24,20,23,44,67,66,3,68,63,94,84,44
379,379,53,26,46,25,39,93,54,68,82,15,78,97,72,57,83,62,77,57,74,90,46,55,42,11,64,41,51,9,65,9
380,380,74,99,69,88,4,83,13,64,82,61,68,96,9,33,23,72,81,79,34,61,93,29,19,76,71,20,56,13,60,82
381,381,1,69,14,68,81,56,73,35,37,29,58,34,59,71,76,92,76,32,13,43,47,15,73,16,47,57,65,90,75,17
382,382,68,71,89,39,1,7,19,53,38,32,48,50,49,17,9,3,13,93,49,40,21,49,53,82,30,78,42,46,45,48
383,383,65,48,38,95,41,42,87,13,20,32,97,10,90,69,9,81,92,22,47,78,26,26,50,38,74,29,74,31,55,58
384,384,51,93,54,19,63,35,34,38,38,76,10,55,49,56,38,16,69,31,61,33,97,23,45,69,14,38,2,40,50,59
385,385,23,9,19,39,88,54,59,59,7,15,18,41,10,58,25,15,55,64,70,55,2,94,26,42,92,86,39,96,5,59
386,386,46,96,54,64,54,93,12,61,7,35,77,33,95,82,9,84,60,97,53,98,16,78,74,16,80,28,57,18,22,11
387,387,38,76,83,96,96,28,68,92,21,81,73,97,15,66,64,82,12,4,33,94,97,65,39,38,79,70,22,57,89,86
388,388,47,21,13,54,46,7,3,59,1,78,16,60,52,59,97,86,14,77,96,90,74,31,64,30,91,45,49,49,64,58
389,389,15,92,54,32,10,21,75,98,72,12,59,59,93,95,55,71,29,13,79,62,61,55,38,49,79,1,15,34,58,49
390,390,20,16,19,51,52,54,26,11,74,39,14,15,70,43,85,50,27,16,97,97,3,69,3,38,13,11,29,35,48,85
391,391,38,66,43,27,13,44,89,48,49,1,32,79,64,12,36,90,40,47,23,74,85,12,40,26,1,64,60,4,32,40
392,392,84,98,22,12,95,58,80,70,14,12,92,31,45,42,79,65,85,61,41,81,78,12,42,40,36,13,28,51,15,14
393,393,52,15,43,27,66,46,30,67,39,67,5,93,40,60,30,71,8,91,40,67,35,1,61,96,57,57,65,29,30,70
394,394,94,62,7,9,13,62,88,86,97,39,44,37,59,36,15,16,57,63,90,8,40,98,27,54,85,71,18,15,87,64
395,395,25,32,81,36,62,98,61,46,67,76,92,19,60,41,35,87,74,79,37,19,20,1,52,20,12,66,1,32,99,51
396,396,92,79,11,54,21,83,29,24,28,43,34,5,69,54,37,62,89,5,11,50,78,36,68,44,57,70,89,40,66,65
397,397,38,44,64,61,5,97,77,50,33,59,81,84,3,36,58,29,60,46,50,32,41,38,75,75,62,43,55,53,66,51
398,398,4,19,89,1,58,57,9,12,59,82,59,19,3,62,14,4,88,81,42,86,48,81,49,98,38,80,71,50,44,31
399,399,89,98,32,21,81,96,45,58,44,24,10,22,34,64,98,33,61,54,38,58,31,30,46,63,30,80,20,42,17,49
400,400,77,23,35,12,21,22,89,31,78,26,96,24,69,12,41,30,90,56,79,12,71,54,9,70,47,13,92,20,62,84
401,401,75,58,75,64,35,95,44,60,77,63,59,3,8,70,4,73,21,31,75,3,62,3,38,63,76,7,32,43,64,13
402,402,48,22,55,30,58,76,1,61,50,51,81,65,97,12,32,76,30,53,17,72,7,26,36,62,67,87,87,78,33,11
403,403,58,12,22,49,78,36,17,42,45,75,35,52,61,32,28,6,68,28,55,29,96,4,55,27,75,13,1,38,46,35
404,404,82,92,60,87,77,10,65,94,64,38,99,62,19,71,59,64,32,22,93,81,90,98,27,71,88,71,35,20,44,8
405,405,18,32,56,8,12,70,97,49,91,3,7,37,51,50,82,42,7,64,98,23,22,78,22,31,6,60,46,74,55,21
406,406,20,70,64,94,68,57,4,7,91,2,87,2,10,74,90,13,70,12,66,39,30,11,59,88,70,78,70,85,23,30
407,407,47,58,38,25,54,78,87,9,43,16,86,80,68,46,9,7,93,33,81,31,93,71,16,67,87,75,83,27,24,2
408,408,77,98,48,90,68,80,13,11,14,12,9,75,42,9,32,15,94,82,5,51,50,33,66,78,4,37,7,47,30,14
409,409,75,19,13,55,49,20,20,3,82,43,60,42,94,73,93,74,51,63,83,49,41,41,74,90,33,85,46,17,20,80
410,410,56,53,87,71,66,17,68,92,62,29,67,63,75,82,45,41,31,35,52,17,1,47,33,65,55,91,12,15,64,75
411,411,13,38,21,74,78,18,26,36,74,44,75,81,26,69,70,10,85,71,8,98,7,83,79,65,80,96,84,44,25,98
412,412,1,74,30,96,82,50,83,64,4,54,12,59,34,8,30,65,78,31,97,7,16,68,22,79,80,1,71,11,58,99
413,413,3,5,37,81,91,14,86,82,98,99,11,52,34,45,52,41,98,99,48,12,44,79,97,64,21,12,97,7,11,12
414,414,35,12,54,97,81,82,50,34,48,72,92,48,72,51,81,74,48,40,20,71,53,51,2,84,96,38,76,12,86,98
415,415,39,25,62,88,4,81,78,90,96,98,65,19,87,79,42,52,7,66,48,53,42,53,76,37,15,96,22,80,25,82
416,416,7,49,9,64,23,78,3,52,36,13,72,94,88,2,52,71,32,40,27,12,61,42,48,55,85,47,33,34,6,71
417,417,28,13,25,87,8,91,2,78,57,66,14,62,82,8,16,62,48,74,49,44,35,67,26,70,23,52,36,58,73,35
418,418,65,45,74,83,42,56,99,22,28,97,88,77,73,75,41,60,18,28,37,85,72,74,9,87,8,69,27,52,79,84
419,419,39,28,11,73,34,57,71,80,33,65,58,40,81,85,43,8,87,55,39,53,53,10,36,77,67,48,96,33,3,39
420,420,80,36,77,57,46,60,21,39,23,56,57,39,53,11,77,82,47,48,54,23,26,64,13,20,24,93,22,81,80,45
421,421,67,46,3,98,97,12,75,31,53,16,24,76,61,54,17,48,11,25,29,58,24,4,85,3,85,36,47,80,33,8
422,422,52,54,55,56,51,65,66,86,77,64,50,25,70,26,15,37,9,20,92,13,74,86,76,51,93,22,29,4,98,70
423,423,45,35,26,56,52,70,35,92,96,36,31,10,26,60,15,4,65,15,32,70,28,73,96,68,36,14,4,67,11,95
424,424,10,51,14,14,74,81,18,94,28,57,98,70,46,16,83,2,10,35,22,57,66,39,79,62,13,39,26,38,37,12
425,425,69,44,7,32,86,34,38,14,91,52,76,54,22,52,83,63,17,46,3,13,4,32,96,84,58,81,47,18,23,4
426,426,69,39,11,45,80,62,63,86,18,49,79,67,9,69,28,94,82,11,92,16,74,2,93,97,27,95,10,25,67,37
427,427,40,72,39,46,69,11,25,72,10,71,21,64,14,51,10,77,5,86,95,4,44,48,17,4,74,50,37,10,51,15
428,428,67,94,53,41,19,52,70,98,61,89,63,60,49,1,64,76,90,76,27,12,76,60,27,28,87,75,59,53,52,26
